stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2026-2027,2,Como,DA CUNHA,da cunha,7.0,7.0,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,LAHDO,lahdo,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,LIBERALI,liberali,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,MAZZITELLI,mazzitelli,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,MILLA,milla,7.0,7.0,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,PAZ,paz,6.5,6.5,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,PERRONE,perrone,6.0,6.0,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,ADDAI,addai,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,AZON,azon,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,DIAO,diao,6.5,7.5,0,1,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,DOUVIKAS,douvikas,7.0,10.0,1,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,KUHN,kuhn,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,MORATA,morata,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,RODRIGUEZ,rodriguez,,,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Como,FABREGAS,fabregas,7.0,3.0,0,0,0,0,0,0,0,Napoli,Napoli - Como
2026-2027,2,Venezia,GRANDI,grandi,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,MONTIPO,montipo,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,POZZI,pozzi,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,STANKOVIC,stankovic,7.0,5.0,-2,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,BELLA-KOTCHAP,bella-kotchap,5.0,5.0,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,CORREIA,correia,5.5,5.5,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,FRANJIC,franjic,6.0,6.0,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,GOMES,gomes,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,HALHAL,halhal,5.5,3.5,0,0,0,0,1,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,HAPS,haps,6.5,6.0,0,0,1,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,LIGUE,ligue,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,MORENO,moreno,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,SAGRADO,sagrado,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,SCHINGTIENNE,schingtienne,6.0,5.5,0,0,1,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,SVERKO,sverko,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,BASIC,basic,5.5,5.5,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,BERARDI,berardi,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,BOHINEN,bohinen,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,BUSIO,busio,6.0,6.0,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,DAGASSO,dagasso,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,DUNCAN,duncan,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,EL HADDAD,el haddad,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,FANNE,fanne,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,FARJI,farji,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,HAINAUT,hainaut,6.0,6.0,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,HELGASON,helgason,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,PANADA,panada,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,PEREZ,perez,6.0,5.5,0,0,1,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,SOHM,sohm,5.5,5.5,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,ADAMS,adams,5.5,5.5,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,ADORANTE,adorante,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,LAUBERBACH,lauberbach,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,LISMAN,lisman,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,OKORO,okoro,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,RRAHMANI,rrahmani,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,TOURE,toure,,,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,YEBOAH,yeboah,6.5,6.5,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Venezia,STROPPA,stroppa,6.0,-1.0,0,0,0,0,0,0,0,Milan,Milan - Venezia
2026-2027,2,Frosinone,DESPLANCHES,desplanches,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,LOLIC,lolic,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,PALMISANI,palmisani,6.5,7.5,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,PISSERI,pisseri,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,AKPOGUMA,akpoguma,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,AMEY,amey,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,BRACAGLIA,bracaglia,7.5,11.0,1,1,1,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,CALVANI,calvani,6.5,6.0,0,0,1,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,CITTADINI,cittadini,6.0,6.0,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,EL AZZOUZI,el azzouzi,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,FAYED,fayed,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,MONTERISI,monterisi,7.0,7.0,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,OYONO,oyono,6.5,6.5,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,TCHATO,tchato,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,TERZIC,terzic,6.0,6.0,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,CALO,calo,7.0,8.0,0,1,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,CICHELLA,cichella,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,GELLI,gelli,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,GRILLITSCH,grillitsch,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,HASA,hasa,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,KONE,kone,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,KOUTSOUPIAS,koutsoupias,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,MASINI,masini,6.5,6.5,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,SCHMID,schmid,7.0,7.0,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,TOCI,toci,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,ZERBIN,zerbin,6.5,6.5,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,BARCELLA,barcella,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,BIRLIGEA,birligea,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,CICHERO,cichero,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,FINI,fini,6.0,6.0,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,GHEDJEMIS,ghedjemis,,,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,KVERNADZE,kvernadze,7.0,8.0,0,1,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,RAIMONDO,raimondo,7.5,13.0,2,0,1,0,0,0,0,Fiorentina,Fiorentina - Frosinone
2026-2027,2,Frosinone,ALVINI,alvini,7.5,3.0,0,0,0,0,0,0,0,Fiorentina,Fiorentina - Frosinone
