stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2023-2024,19.0,Empoli,TONELLI Lorenzo,tonelli lorenzo,,,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,WALUKIEWICZ Sebasti.,walukiewicz sebasti.,6.0,6.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,BALDANZI Tommaso,baldanzi tommaso,5.0,5.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,CANCELLIERI Matteo,cancellieri matteo,6.5,6.5,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,FAZZINI Jacopo,fazzini jacopo,,,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,GRASSI Alberto,grassi alberto,5.0,5.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,KOVALENKO Viktor,kovalenko viktor,,,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,MALEH Youssef,maleh youssef,5.0,5.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,MARIN Razvan,marin razvan,5.5,5.0,0,0,1,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,RANOCCHIA Filippo,ranocchia filippo,6.0,6.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,CAMBIAGHI Nicolo',cambiaghi nicolo',5.0,5.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,CAPUTO Francesco,caputo francesco,5.0,5.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,DESTRO Mattia,destro mattia,,,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,GYASI Emmanuel,gyasi emmanuel,5.5,5.5,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,MALDINI Daniel,maldini daniel,5.0,5.0,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Empoli,SHPENDI Stiven,shpendi stiven,,,0,0,0,0,0,0.0,0.0,Milan,Empoli - Milan
2023-2024,19.0,Fiorentina,CHRISTENSEN Oliver,christensen oliver,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,MARTINELLI Tommaso,martinelli tommaso,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,TERRACCIANO Pietro,terracciano pietro,6.0,5.0,-1,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,BIRAGHI Cristiano,biraghi cristiano,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,COMUZZO Pietro,comuzzo pietro,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,DODO',dodo',,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,KAYODE Michael,kayode michael,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,MARTINEZ QUARTA Luc.,martinez quarta luc.,6.0,5.5,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,MILENKOVIC Nikola,milenkovic nikola,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,MINA Yerry,mina yerry,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,PARISI Fabiano,parisi fabiano,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,PIEROZZI Niccolo,pierozzi niccolo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,RANIERI Luca,ranieri luca,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,AMATUCCI Lorenzo,amatucci lorenzo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,ARTHUR,arthur,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,BARAK Antonin,barak antonin,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,BONAVENTURA Giacomo,bonaventura giacomo,4.5,1.5,0,0,0,0,0,0.0,1.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,CASTROVILLI Gaetano,castrovilli gaetano,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,DUNCAN Joseph Alfred,duncan joseph alfred,7.0,7.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,INFANTINO Gino,infantino gino,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,LOPEZ Maxime,lopez maxime,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,MANDRAGORA Rolando,mandragora rolando,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,BELTRAN Lucas,beltran lucas,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,BREKALO Josip,brekalo josip,4.5,4.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,GONZALEZ Nicolas,gonzalez nicolas,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,IKONE Jonathan,ikone jonathan,4.5,4.0,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,KOUAME' Christian,kouame' christian,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,NZOLA M'Bala,nzola m'bala,5.0,5.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Fiorentina,SOTTIL Riccardo,sottil riccardo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Fiorentina
2023-2024,19.0,Genoa,LEALI Nicola,leali nicola,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,MARTINEZ Josep,martinez josep,7.0,6.0,-1,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,SOMMARIVA Daniele,sommariva daniele,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,BANI Mattia,bani mattia,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,DE WINTER Koni,de winter koni,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,DRAGUSIN Radu,dragusin radu,6.5,6.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,HAPS Ridgeciano,haps ridgeciano,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,MARTIN Aaron,martin aaron,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,MATTURRO Alan,matturro alan,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,SABELLI Stefano,sabelli stefano,6.0,5.5,0,0,1,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,VASQUEZ Johan,vasquez johan,6.0,5.5,0,0,1,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,VOGLIACCO Alessandro,vogliacco alessandro,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,BADELJ Milan,badelj milan,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,FRENDRUP Morten,frendrup morten,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,GALDAMES Pablo,galdames pablo,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,JAGIELLO Filip,jagiello filip,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,KUTLU Berkan,kutlu berkan,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,MALINOVSKIY Ruslan,malinovskiy ruslan,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,MESSIAS Junior,messias junior,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,STROOTMAN Kevin,strootman kevin,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,THORSBY Morten,thorsby morten,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,EKUBAN Caleb,ekuban caleb,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,FINI Seydou,fini seydou,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,GUDMUNDSSON Albert,gudmundsson albert,7.0,10.0,1,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,PUSCAS George,puscas george,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Genoa,RETEGUI Mateo,retegui mateo,5.0,4.5,0,0,1,0,0,0.0,0.0,Bologna,Bologna - Genoa
2023-2024,19.0,Inter,AUDERO Emil,audero emil,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,DI GENNARO Raffaele,di gennaro raffaele,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,SOMMER Yann,sommer yann,6.5,5.5,-1,0,0,0,0,0.0,1.0,Verona,Inter - Verona
2023-2024,19.0,Inter,ACERBI Francesco,acerbi francesco,5.5,5.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,BASTONI Alessandro,bastoni alessandro,6.5,6.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,BISSECK Yann Aurel,bisseck yann aurel,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,BUCHANAN Tajon,buchanan tajon,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,CARLOS AUGUSTO,carlos augusto,6.0,6.0,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,CUADRADO Juan,cuadrado juan,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,DARMIAN Matteo,darmian matteo,5.5,5.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,DE VRIJ Stefan,de vrij stefan,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,DIMARCO Federico,dimarco federico,6.0,6.0,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,DUMFRIES Denzel,dumfries denzel,5.5,5.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,PAVARD Benjamin,pavard benjamin,6.5,6.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,STABILE Giacomo,stabile giacomo,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,AGOUME Lucien,agoume lucien,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,ASLLANI Kristjan,asllani kristjan,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,BARELLA Nicolo',barella nicolo',6.5,6.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,CALHANOGLU Hakan,calhanoglu hakan,6.0,6.0,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,FRATTESI Davide,frattesi davide,7.0,10.0,1,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,KLAASSEN Davy,klaassen davy,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,MKHITARYAN Henrikh,mkhitaryan henrikh,6.5,7.5,0,1,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,SENSI Stefano,sensi stefano,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,ARNAUTOVIC Marko,arnautovic marko,4.0,4.0,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,MARTINEZ Lautaro,martinez lautaro,7.5,10.5,1,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,SANCHEZ Alexis,sanchez alexis,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,SARR Amadou,sarr amadou,,,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Inter,THURAM Marcus,thuram marcus,6.5,6.5,0,0,0,0,0,0.0,0.0,Verona,Inter - Verona
2023-2024,19.0,Juventus,PERIN Mattia,perin mattia,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,PINSOGLIO Carlo,pinsoglio carlo,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,SZCZESNY Wojciech,szczesny wojciech,6.5,5.5,-1,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,ALEX SANDRO,alex sandro,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,BREMER Gleison Silv.,bremer gleison silv.,6.5,6.5,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,CAMBIASO Andrea,cambiaso andrea,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,COMENENCIA Livano,comenencia livano,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,DANILO,danilo,6.5,7.5,0,1,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,DE SCIGLIO Mattia,de sciglio mattia,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,GATTI Federico,gatti federico,5.5,5.0,0,0,1,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,RUGANI Daniele,rugani daniele,6.0,5.5,0,0,1,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,CHIESA Federico,chiesa federico,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,FAGIOLI Nicolo',fagioli nicolo',,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,ILING-JUNIOR Samuel,iling-junior samuel,6.5,9.5,1,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,KOSTIC Filip,kostic filip,5.0,5.0,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,LOCATELLI Manuel,locatelli manuel,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,MCKENNIE Weston,mckennie weston,5.5,5.0,0,0,1,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,MIRETTI Fabio,miretti fabio,6.0,6.0,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,NICOLUSSI CAVIGLIA .,nicolussi caviglia .,6.0,6.0,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,NONGE Joseph,nonge joseph,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,POGBA Paul,pogba paul,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,RABIOT Adrien,rabiot adrien,6.5,6.0,0,0,1,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,WEAH Timothy,weah timothy,5.5,5.5,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,KEAN Moise,kean moise,,,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,MILIK Arkadiusz,milik arkadiusz,5.5,5.5,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,VLAHOVIC Dusan,vlahovic dusan,7.0,9.5,1,0,1,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Juventus,YILDIZ Kenan,yildiz kenan,6.5,6.5,0,0,0,0,0,0.0,0.0,Salernitana,Salernitana - Juventus
2023-2024,19.0,Lazio,MANDAS Christos,mandas christos,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,PROVEDEL Ivan,provedel ivan,6.0,5.0,-1,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,SEPE Luigi,sepe luigi,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,CASALE Nicolo',casale nicolo',,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,GILA Mario,gila mario,6.0,5.5,0,0,1,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,HYSAJ Elseid,hysaj elseid,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,KAMENOVIC Dimitrije,kamenovic dimitrije,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,LAZZARI Manuel,lazzari manuel,6.0,6.0,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,MARUSIC Adam,marusic adam,6.0,6.0,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,PATRIC,patric,6.0,6.0,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,PELLEGRINI Luca,pellegrini luca,6.5,9.0,1,0,1,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,ROMAGNOLI Alessio,romagnoli alessio,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,ANDERSON Felipe,anderson felipe,6.5,7.5,0,1,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,BASIC Toma,basic toma,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,CATALDI Danilo,cataldi danilo,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,GUENDOUZI Matteo,guendouzi matteo,6.0,6.0,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,KAMADA Daichi,kamada daichi,5.0,4.5,0,0,1,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,LUIS ALBERTO Romero.,luis alberto romero.,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,ROVELLA Nicolo,rovella nicolo,7.0,7.0,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,VECINO Matias,vecino matias,7.0,10.0,1,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,CASTELLANOS Valentin,castellanos valentin,6.5,6.5,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,DIEGO Gonzalez,diego gonzalez,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,IMMOBILE Ciro,immobile ciro,,,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,ISAKSEN Gustav,isaksen gustav,6.0,6.0,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,PEDRO,pedro,5.5,5.5,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lazio,ZACCAGNI Mattia,zaccagni mattia,6.5,6.5,0,0,0,0,0,0.0,0.0,Udinese,Udinese - Lazio
2023-2024,19.0,Lecce,BORBEI Alexandru,borbei alexandru,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,BRANCOLINI Federico,brancolini federico,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,FALCONE Wladimiro,falcone wladimiro,7.0,6.0,-1,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,BASCHIROTTO Federico,baschirotto federico,6.0,6.0,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,DERMAKU Kastriot,dermaku kastriot,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,DORGU Patrick,dorgu patrick,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,GALLO Antonino,gallo antonino,6.5,6.5,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,GENDREY Valentin,gendrey valentin,6.5,9.5,1,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,PONGRACIC Marin,pongracic marin,6.0,6.0,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,SMAJLOVIC Zinedin,smajlovic zinedin,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,TOUBA Ahmed,touba ahmed,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,VENUTI Lorenzo,venuti lorenzo,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,BERISHA Medon,berisha medon,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,BLIN Alexis,blin alexis,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,CORFITZEN Jeppe,corfitzen jeppe,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,FATICANTI Giacomo,faticanti giacomo,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,GONZALEZ Joan,gonzalez joan,6.0,6.0,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,KABA Mohamed,kaba mohamed,7.0,7.0,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,LISTKOWSKI Marcin,listkowski marcin,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,OUDIN Remi,oudin remi,6.0,7.0,0,1,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,RAFIA Hamza,rafia hamza,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,RAMADANI Ylber,ramadani ylber,6.0,6.0,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,SAMEK Daniel,samek daniel,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,STREFEZZA Gabriel,strefezza gabriel,5.5,5.0,0,0,1,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,ALMQVIST Pontus,almqvist pontus,5.5,5.5,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,BANDA Lameck,banda lameck,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,BURNETE Rares,burnete rares,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,KRSTOVIC Nikola,krstovic nikola,5.5,5.5,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,PICCOLI Roberto,piccoli roberto,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Lecce,SANSONE Nicola,sansone nicola,,,0,0,0,0,0,0.0,0.0,Cagliari,Lecce - Cagliari
2023-2024,19.0,Milan,MAIGNAN Mike,maignan mike,6.0,7.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,MIRANTE Antonio,mirante antonio,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,SPORTIELLO Marco,sportiello marco,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,BAKOUNE Adam,bakoune adam,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,BARTESAGHI Davide,bartesaghi davide,6.0,6.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,CALABRIA Davide,calabria davide,6.0,5.5,0,0,1,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,CALDARA Mattia,caldara mattia,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,FLORENZI Alessandro,florenzi alessandro,6.0,6.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,GABBIA Matteo,gabbia matteo,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
