,id,isResult,side,h,a,goals,xG,datetime,forecast,result,season,team
2892,9618,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '2'}","{'h': '1.57505', 'a': '1.11577'}",2018-09-23 13:00:00,"{'w': 0.4796570605404584, 'd': 0.2508213974195244, 'l': 0.2695215418788206}",w,2018,Udinese
2893,9636,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '0.842878', 'a': '1.50332'}",2018-09-26 17:00:00,"{'w': 0.21072786208321503, 'd': 0.26132410425135505, 'l': 0.52794803358049}",l,2018,Udinese
2894,9640,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '1'}","{'h': '1.36167', 'a': '0.997014'}",2018-09-30 10:30:00,"{'w': 0.4517666638398472, 'd': 0.27362251222825157, 'l': 0.2746108239096541}",l,2018,Udinese
2895,9656,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.742797', 'a': '2.8144'}",2018-10-06 16:00:00,"{'w': 0.07136961628871853, 'd': 0.12756361467265703, 'l': 0.8010664636005725}",l,2018,Udinese
2896,9665,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '3'}","{'h': '1.72187', 'a': '2.00576'}",2018-10-20 18:30:00,"{'w': 0.3369902657698884, 'd': 0.2131896977729784, 'l': 0.4498200319062086}",l,2018,Udinese
2897,9670,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '2'}","{'h': '1.77066', 'a': '0.628239'}",2018-10-28 13:00:00,"{'w': 0.649770062643845, 'd': 0.2236637248807063, 'l': 0.12656621170438317}",d,2018,Udinese
2898,9686,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '1'}","{'h': '0.441246', 'a': '0.787543'}",2018-11-04 19:30:00,"{'w': 0.18994768947947943, 'd': 0.4035249384903805, 'l': 0.4065273720301297}",l,2018,Udinese
2899,9689,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '1'}","{'h': '1.54705', 'a': '3.75447'}",2018-11-11 14:00:00,"{'w': 0.11189050454051692, 'd': 0.11565219791567571, 'l': 0.772447634731446}",l,2018,Udinese
2900,9706,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '0'}","{'h': '1.36766', 'a': '1.25017'}",2018-11-24 14:00:00,"{'w': 0.3962650932795937, 'd': 0.2623253651304923, 'l': 0.3414095415598255}",w,2018,Udinese
2901,9713,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '1.83072', 'a': '0.143306'}",2018-12-02 14:00:00,"{'w': 0.7979397460916312, 'd': 0.17779733402938747, 'l': 0.02426291867639579}",d,2018,Udinese
2902,9723,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '3'}","{'h': '0.901408', 'a': '2.26187'}",2018-12-09 14:00:00,"{'w': 0.1354033170798814, 'd': 0.18378463739970355, 'l': 0.680812026301671}",l,2018,Udinese
2903,9733,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '2.20046', 'a': '0.32005'}",2018-12-15 17:00:00,"{'w': 0.8104891138021125, 'd': 0.14784102396499754, 'l': 0.04166984876856593}",l,2018,Udinese
2904,9742,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '1', 'a': '1'}","{'h': '0.369281', 'a': '1.22269'}",2018-12-22 14:00:00,"{'w': 0.11163398170842408, 'd': 0.3063267848838542, 'l': 0.582039233402749}",d,2018,Udinese
2905,9755,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '0.664209', 'a': '0.198335'}",2018-12-26 14:00:00,"{'w': 0.421831053111901, 'd': 0.47954921105742115, 'l': 0.09861973583067703}",d,2018,Udinese
2906,9766,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '1.99558', 'a': '0.328'}",2018-12-29 14:00:00,"{'w': 0.775608847831383, 'd': 0.17330072641229846, 'l': 0.05109042199602986}",w,2018,Udinese
2907,9776,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '2'}","{'h': '1.46714', 'a': '2.41069'}",2019-01-19 17:00:00,"{'w': 0.22537846819047613, 'd': 0.19054948931096602, 'l': 0.5840719989041698}",l,2018,Udinese
2908,9779,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '4', 'a': '0'}","{'h': '3.5041', 'a': '0.265724'}",2019-01-26 17:00:00,"{'w': 0.9392738248998307, 'd': 0.0500698337995502, 'l': 0.01065201803675031}",l,2018,Udinese
2909,9788,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '1'}","{'h': '1.42071', 'a': '0.591374'}",2019-02-03 14:00:00,"{'w': 0.5735271110152744, 'd': 0.2719671539783259, 'l': 0.1545057349671144}",d,2018,Udinese
2910,9806,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '2.45948', 'a': '1.72917'}",2019-02-10 14:00:00,"{'w': 0.5401661850564766, 'd': 0.19092314377551825, 'l': 0.2689106144126452}",l,2018,Udinese
2911,9816,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '0'}","{'h': '1.28773', 'a': '1.78672'}",2019-02-17 14:00:00,"{'w': 0.27658760934994225, 'd': 0.23181503840301165, 'l': 0.49159735136706456}",w,2018,Udinese
2912,9829,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '1'}","{'h': '1.75105', 'a': '1.74101'}",2019-03-03 14:00:00,"{'w': 0.39052065950711135, 'd': 0.2230813720534557, 'l': 0.3863979671596971}",w,2018,Udinese
2913,9842,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '4', 'a': '1'}","{'h': '2.73414', 'a': '0.099705'}",2019-03-08 19:30:00,"{'w': 0.9170342972270011, 'd': 0.07593781640333454, 'l': 0.0070276731923993455}",l,2018,Udinese
2914,9852,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '4', 'a': '2'}","{'h': '1.5191', 'a': '0.740408'}",2019-03-17 17:00:00,"{'w': 0.5588397280188374, 'd': 0.25927714796225865, 'l': 0.18188312392103861}",l,2018,Udinese
2915,9865,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '0'}","{'h': '2.46425', 'a': '2.06541'}",2019-03-30 14:00:00,"{'w': 0.47699166751754674, 'd': 0.1905366493283948, 'l': 0.33247161965548117}",w,2018,Udinese
2916,9872,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '2.03815', 'a': '1.37576'}",2019-04-02 18:00:00,"{'w': 0.5282704244613371, 'd': 0.21400766621434195, 'l': 0.2577219043384076}",d,2018,Udinese
2917,9885,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '2'}","{'h': '2.21919', 'a': '1.84227'}",2019-04-07 14:00:00,"{'w': 0.47076468364845747, 'd': 0.20219678870760854, 'l': 0.32703851131051714}",w,2018,Udinese
2918,9892,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.30438', 'a': '0.561648'}",2019-04-13 17:00:00,"{'w': 0.5492551874993079, 'd': 0.2906296272387699, 'l': 0.16011518524976592}",l,2018,Udinese
2919,9821,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '0.891528', 'a': '1.28089'}",2019-04-17 18:00:00,"{'w': 0.25909026938734947, 'd': 0.2861691497671574, 'l': 0.4547405808359724}",l,2018,Udinese
2920,9905,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '1'}","{'h': '0.907616', 'a': '0.747252'}",2019-04-20 14:00:00,"{'w': 0.3730155580674786, 'd': 0.34444225891117053, 'l': 0.2825421830212693}",d,2018,Udinese
2921,9912,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '2.01335', 'a': '0.120965'}",2019-04-29 18:00:00,"{'w': 0.8339491821592067, 'd': 0.14894601860203274, 'l': 0.017104795014047804}",l,2018,Udinese
2922,9921,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '0'}","{'h': '0.362542', 'a': '2.27962'}",2019-05-04 19:30:00,"{'w': 0.044925139593909445, 'd': 0.1433922690182965, 'l': 0.8116825701315525}",d,2018,Udinese
2923,9934,True,a,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '3'}","{'h': '1.64928', 'a': '2.53456'}",2019-05-12 14:00:00,"{'w': 0.24374423831398653, 'd': 0.1860441693847733, 'l': 0.5702115097174354}",w,2018,Udinese
2924,9945,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '3', 'a': '2'}","{'h': '1.38841', 'a': '1.16875'}",2019-05-18 13:00:00,"{'w': 0.41945148985917324, 'd': 0.2645559471895, 'l': 0.3159925629199954}",w,2018,Udinese
2925,9949,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '2.44976', 'a': '0.74405'}",2019-05-26 18:30:00,"{'w': 0.7489713538003577, 'd': 0.15758883811171734, 'l': 0.09343975465498365}",w,2018,Udinese
2926,13091,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '0'}","{'h': '0.777545', 'a': '0.633654'}",2019-08-25 17:00:00,"{'w': 0.3532896027981159, 'd': 0.37962878094965635, 'l': 0.2670816162522187}",w,2019,Udinese
2927,13108,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '3'}","{'h': '1.69727', 'a': '1.21449'}",2019-09-01 19:45:00,"{'w': 0.4869425876121557, 'd': 0.2393235065657338, 'l': 0.27373390538005843}",l,2019,Udinese
2928,13113,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.56746', 'a': '0.250925'}",2019-09-14 18:45:00,"{'w': 0.7117376739845533, 'd': 0.23267525138004166, 'l': 0.05558707448571561}",l,2019,Udinese
2929,13128,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '0', 'a': '1'}","{'h': '0.505205', 'a': '0.810849'}",2019-09-21 13:00:00,"{'w': 0.2116032148959585, 'd': 0.38983147750087555, 'l': 0.3985653076031505}",l,2019,Udinese
2930,13132,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '0.973188', 'a': '0.814274'}",2019-09-24 17:00:00,"{'w': 0.3791267292310016, 'd': 0.3287367635734844, 'l': 0.29213650719529266}",d,2019,Udinese
2931,13148,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '0'}","{'h': '0.838641', 'a': '0.759433'}",2019-09-29 13:00:00,"{'w': 0.346097393181105, 'd': 0.3531441125248232, 'l': 0.30075849429404056}",w,2019,Udinese
2932,13152,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.15966', 'a': '0.77254'}",2019-10-06 11:30:00,"{'w': 0.44870668130859787, 'd': 0.30670028930836546, 'l': 0.24459302938064473}",l,2019,Udinese
2933,13168,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '0'}","{'h': '1.87593', 'a': '0.603538'}",2019-10-20 14:00:00,"{'w': 0.6791352508033089, 'd': 0.2091311399196199, 'l': 0.11173360761455062}",w,2019,Udinese
2934,13169,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '7', 'a': '1'}","{'h': '5.83297', 'a': '0.477769'}",2019-10-27 14:00:00,"{'w': 0.9838790797163927, 'd': 0.011712093093188209, 'l': 0.003341532970965868}",l,2019,Udinese
2935,13188,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '4'}","{'h': '0.557164', 'a': '3.28214'}",2019-10-30 20:00:00,"{'w': 0.03383743862485579, 'd': 0.08292623054628517, 'l': 0.8832343422239352}",l,2019,Udinese
2936,13192,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '3'}","{'h': '1.48183', 'a': '1.39908'}",2019-11-03 14:00:00,"{'w': 0.3942948386308065, 'd': 0.24845952121313394, 'l': 0.35724564005441184}",w,2019,Udinese
2937,13208,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '0', 'a': '0'}","{'h': '1.60289', 'a': '1.95747'}",2019-11-10 14:00:00,"{'w': 0.3194437272050195, 'd': 0.21742492254509163, 'l': 0.4631313471299242}",d,2019,Udinese
2938,13215,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '1'}","{'h': '2.13455', 'a': '0.281611'}",2019-11-24 17:00:00,"{'w': 0.8102497010253469, 'd': 0.15154400884387623, 'l': 0.03820628105938246}",l,2019,Udinese
2939,13226,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '0'}","{'h': '2.91567', 'a': '0.749962'}",2019-12-01 14:00:00,"{'w': 0.8122315563220901, 'd': 0.12066780269567998, 'l': 0.06710016839488475}",l,2019,Udinese
2940,13238,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '1'}","{'h': '0.56859', 'a': '1.07747'}",2019-12-07 17:00:00,"{'w': 0.19279248062295642, 'd': 0.3303010734559403, 'l': 0.47690644592024867}",d,2019,Udinese
2941,13245,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '1'}","{'h': '2.21259', 'a': '1.24612'}",2019-12-15 14:00:00,"{'w': 0.5928928232193131, 'd': 0.19990349767780075, 'l': 0.20720366463860598}",l,2019,Udinese
2942,13258,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '2.14016', 'a': '0.64597'}",2019-12-21 14:00:00,"{'w': 0.7197524504028945, 'd': 0.18130284265330557, 'l': 0.09894469755719379}",w,2019,Udinese
2943,13264,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '0.752631', 'a': '0.795554'}",2020-01-06 17:00:00,"{'w': 0.307401261551487, 'd': 0.36032413828659177, 'l': 0.3322746001619045}",w,2019,Udinese
2944,13278,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '0'}","{'h': '1.87301', 'a': '0.770996'}",2020-01-12 11:30:00,"{'w': 0.6349584438108293, 'd': 0.2172851346608065, 'l': 0.147756419899815}",w,2019,Udinese
2945,13286,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '2'}","{'h': '2.81555', 'a': '1.18505'}",2020-01-19 11:30:00,"{'w': 0.7123873182574687, 'd': 0.1537275925610906, 'l': 0.13388478218990935}",l,2019,Udinese
2946,13293,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '1.42647', 'a': '1.87624'}",2020-01-26 14:00:00,"{'w': 0.2938081001666113, 'd': 0.22434472531266736, 'l': 0.48184717281303713}",l,2019,Udinese
2947,13308,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '2'}","{'h': '0.728686', 'a': '2.66609'}",2020-02-02 19:45:00,"{'w': 0.0776323946324052, 'd': 0.13810876370614972, 'l': 0.7842586860854137}",l,2019,Udinese
2948,13309,True,a,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '0.712227', 'a': '2.40665'}",2020-02-09 14:00:00,"{'w': 0.09131944375288593, 'd': 0.1593458321586625, 'l': 0.7493346814771272}",d,2019,Udinese
2949,13328,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '0.793817', 'a': '1.07514'}",2020-02-16 11:30:00,"{'w': 0.2661336833450062, 'd': 0.31686742876131385, 'l': 0.4169988878928394}",d,2019,Udinese
2950,13330,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '1.16709', 'a': '0.748993'}",2020-02-22 14:00:00,"{'w': 0.4570367241761424, 'd': 0.3068424741873807, 'l': 0.23612080163386587}",d,2019,Udinese
2951,13348,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.930884', 'a': '0.330345'}",2020-03-08 17:00:00,"{'w': 0.4948062529833185, 'd': 0.3773566973797384, 'l': 0.12783704963683395}",d,2019,Udinese
2952,13357,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '0.997023', 'a': '1.85678'}",2020-06-23 19:45:00,"{'w': 0.1997595113488669, 'd': 0.22509692450001326, 'l': 0.5751435626998482}",l,2019,Udinese
2953,13368,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '3'}","{'h': '1.23073', 'a': '0.883203'}",2020-06-28 17:30:00,"{'w': 0.44228138940291273, 'd': 0.2923137524657117, 'l': 0.2654048581258779}",l,2019,Udinese
2954,13376,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '2'}","{'h': '0.722766', 'a': '1.949'}",2020-07-02 19:45:00,"{'w': 0.12995016954767988, 'd': 0.2066741616655202, 'l': 0.663375666031459}",w,2019,Udinese
2955,13384,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '2'}","{'h': '0.852113', 'a': '1.22414'}",2020-07-05 17:30:00,"{'w': 0.2574332718024914, 'd': 0.2945368452554741, 'l': 0.44802988293694845}",d,2019,Udinese
2956,13396,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '3'}","{'h': '0.325928', 'a': '1.34662'}",2020-07-09 17:30:00,"{'w': 0.08847347607472478, 'd': 0.2796755555431976, 'l': 0.6318509683632277}",w,2019,Udinese
2957,13399,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '3'}","{'h': '0.738916', 'a': '0.760265'}",2020-07-12 17:30:00,"{'w': 0.3099776264651894, 'd': 0.36752189958218284, 'l': 0.3225004739526173}",l,2019,Udinese
2958,13409,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '0'}","{'h': '1.0273', 'a': '0.716385'}",2020-07-15 19:45:00,"{'w': 0.42097617729337444, 'd': 0.3292790549934639, 'l': 0.2497447677127211}",d,2019,Udinese
2959,13425,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '1'}","{'h': '1.1326', 'a': '0.842771'}",2020-07-19 17:30:00,"{'w': 0.4228415193919132, 'd': 0.3062652444187623, 'l': 0.2708932361875824}",l,2019,Udinese
2960,13438,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '1'}","{'h': '1.25842', 'a': '0.646151'}",2020-07-23 17:30:00,"{'w': 0.5120799473702627, 'd': 0.2969008831994339, 'l': 0.191019169422894}",w,2019,Udinese
2961,13447,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '1.21989', 'a': '0.988006'}",2020-07-26 17:30:00,"{'w': 0.41407171558475286, 'd': 0.2881200785595781, 'l': 0.2978082058505987}",w,2019,Udinese
2962,13453,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '2'}","{'h': '1.5542', 'a': '1.93484'}",2020-07-29 17:30:00,"{'w': 0.31255581268405846, 'd': 0.2193211939877377, 'l': 0.46812299069217705}",l,2019,Udinese
2963,13461,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '0.997909', 'a': '2.14872'}",2020-08-02 18:45:00,"{'w': 0.16522386607015557, 'd': 0.1981098386191069, 'l': 0.6366662854236006}",w,2019,Udinese
2964,14129,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.35384', 'a': '2.14756'}",2020-09-27 13:00:00,"{'w': 0.23761068250012723, 'd': 0.2063578102144317, 'l': 0.5560314974474916}",l,2020,Udinese
2965,14134,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '2'}","{'h': '1.86648', 'a': '0.812849'}",2020-09-30 16:00:00,"{'w': 0.6228908164213862, 'd': 0.21950829197818575, 'l': 0.15760089004557093}",l,2020,Udinese
2966,15449,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '1.66689', 'a': '0.762958'}",2020-10-03 18:45:00,"{'w': 0.5898349782755836, 'd': 0.24108442049958814, 'l': 0.16908060088155905}",l,2020,Udinese
2967,15463,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '3', 'a': '2'}","{'h': '1.71631', 'a': '0.96514'}",2020-10-18 16:00:00,"{'w': 0.5503728853958997, 'd': 0.23843865206511508, 'l': 0.2111884620306753}",w,2020,Udinese
2968,15469,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '2'}","{'h': '1.20434', 'a': '2.6861'}",2020-10-25 17:00:00,"{'w': 0.14841993889599436, 'd': 0.16366959769575562, 'l': 0.6879102925608854}",l,2020,Udinese
