player,match_id,sum_xG,goals,npgoals_perMatch,shots_perMatch,npxG_perMatch,xGChain_perMatch,xGBuildUp_perMatch,key_passes_perMatch,season,date,minutes_played,league,games,time,goals_total,xG,assists,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,shots_per90,xG_per90,goals_per90,is_goals,finishing_efficiency,finishing_efficiency_hist,shots_hist,finishing_eff_weighted,finishing_form,xg_per_shot,goals_per_shot,shot_quality_raw,shot_quality_roll,shot_quality_shrunk,shot_quality_index,xG_last5,shots_last5,goals_last5,goals_last5_sum,xG_cummean,minutes_played_last5,sum_xG_ewm_7,shots_perMatch_ewm_7,minutes_played_ewm_7,goals_ewm_7,finishing_form_ewm_7,npgoals_perMatch_ewm_7,xGChain_perMatch_ewm_7,team_xG_90min,opponent_xGA_90min
hakan calhanoglu,13312,0.1633380055427551,0.0,0,3,0.1633380055427551,0.991021990776062,0.6771730184555054,2,2019,2020-02-09,90,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Inter,top,3.31,0.25,0.29,0,0.0,1.2300976834613122,249.0,1.1895950014953922,0.8848462594591142,0.0544459836989238,0.0,-0.0544459836989238,-0.02167791749053044,-0.019075629414369792,0.3357345320925403,0.07751005999743932,2.4,0.2,1.0,0.16153350590783006,87.8,0.12247445326244955,3.0164419604785464,83.51934482369832,0.26058617537437845,0.7434418023648361,0.26058617537437845,0.4065486902109358,1.72,1.04
hakan calhanoglu,13332,0.0263589993119239,0.0,0,1,0.0263589993119239,0.5245010256767273,0.4981420040130615,2,2019,2020-02-22,90,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Fiorentina,mid,3.31,0.25,0.29,0,0.0,1.0408517769448151,252.0,1.0085140900002434,0.7417701714614132,0.02635897295295095,0.0,-0.02635897295295095,-0.02219800025534688,-0.019378932933342783,0.33242989719351007,0.10571880117058748,2.8,0.2,1.0,0.16155448846172452,72.4,0.13269034133252594,3.0123314703589097,85.13950861777374,0.19543963153078384,0.7787929166384057,0.19543963153078384,0.5526670153522173,1.72,1.32
hakan calhanoglu,13343,0.4779059886932373,0.0,0,3,0.4779059886932373,0.9894189834594728,0.0939735993742942,3,2019,2020-03-08,57,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Genoa,weak,3.31,0.25,0.29,0,0.0,0.8807206562529049,253.0,0.8538833071187072,0.9126249241674382,0.1593019431304314,0.0,-0.1593019431304314,-0.020291325134243702,-0.01781795321413381,0.3494375075049347,0.0968142203986644,2.4,0.2,1.0,0.16000051732207163,39.6,0.10610750582737544,2.5092486027691825,86.3546314633303,0.14657972364808788,0.7695372303441576,0.14657972364808788,0.5456255179333448,1.72,1.57
hakan calhanoglu,13354,0.0819898024201393,0.0,0,3,0.0819898024201393,0.8745920062065125,0.4093559980392456,5,2019,2020-06-22,90,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Lecce,weak,3.31,0.25,0.29,0,0.0,0.745225114768521,256.0,0.7238010135922429,0.7993709888566046,0.027329925030071422,0.0,-0.027329925030071422,-0.029322044205665237,-0.024927242695891187,0.2719784453474123,0.18866319805383674,2.8,0.2,1.0,0.16361307949674397,73.8,0.1990571265438409,2.6319364520768866,79.01597359749773,0.1099347927360659,0.8053091537999777,0.1099347927360659,0.6565738843148767,1.72,2.42
hakan calhanoglu,13363,1.2417800426483154,1.0,0,4,0.4805180132389068,0.5506319999694824,0.0489276014268398,1,2019,2020-06-28,90,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Roma,mid,3.31,0.25,0.29,1,0.0,0.6305750570837324,259.0,0.6134740398611359,0.9243590152942304,0.3104449330508456,0.0,-0.3104449330508456,-0.02853642185146903,-0.024120878575526403,0.280764162778276,0.17888875901699058,2.8,0.2,1.0,0.16269596402397313,69.4,0.1697902955129155,2.723952339057665,81.7619801981233,0.08245109455204944,0.8038246125641345,0.08245109455204944,0.7110784147877857,1.72,1.29
hakan calhanoglu,13375,0.1818110048770904,0.0,0,6,0.1818110048770904,0.5545650124549866,0.3236109912395477,4,2019,2020-07-01,90,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,SPAL 2013,weak,3.31,0.25,0.29,0,0.0,0.5335634811809173,263.0,0.5201779943220528,0.8368881509626744,0.03030182909587688,0.0,-0.03030182909587688,-0.04957238107438234,-0.03983288013041683,0.10957449492436522,0.3982745677232742,2.8,0.2,1.0,0.17468578711979915,68.2,0.4377877322967655,3.042964254293249,83.82148514859247,0.31183832091403707,0.8339582132466584,0.06183832091403708,0.6709668110832099,1.72,1.89
hakan calhanoglu,13379,0.0284790992736816,1.0,1,1,0.0284790992736816,0.0284790992736816,0.0284790992736816,0,2019,2020-07-04,37,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Lazio,mid,3.31,0.25,0.29,1,35.10114484117109,0.4514767712491875,269.0,0.4414027719898817,0.6888629905169386,0.028479070794610806,0.9999990000010001,0.9715199292063893,-0.0473309108405871,-0.03892559915996538,0.11945974903658968,0.40196916759014123,3.4,0.2,1.0,0.17476408621603312,51.2,0.3737935504418467,3.782223190719937,85.36611386144435,0.2338787406855278,0.8346906976756624,0.04637874068552781,0.641866361426154,1.72,1.38
hakan calhanoglu,13394,0.0410370007157325,0.0,0,2,0.0410370007157325,0.4831149876117706,0.4207429885864258,1,2019,2020-07-07,42,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Juventus,top,3.31,0.25,0.29,0,0.0,5.428026634416921,270.0,5.309254512980711,0.8041604138063156,0.0205184900986212,0.0,-0.0205184900986212,0.03907668628107613,0.027973625027400938,0.8483583510581079,0.40239318758249276,3.4,0.4,2.0,0.173174032010138,55.2,0.2874649376498054,3.086667393039953,73.27458539608327,0.4254090555141459,0.7982337708859815,0.2847840555141459,0.4885195458880359,1.72,1.08
hakan calhanoglu,13401,0.0,0.0,0,0,0.0,0.4842439889907837,0.4842439889907837,0,2019,2020-07-12,63,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Napoli,top,3.31,0.25,0.29,0,0.0,4.892627279029764,272.0,4.789679810609889,0.6202704428621604,0.0,0.0,0.0,0.039224668554752436,0.0283403172673707,0.8523536359710916,0.3150193899869918,3.2,0.4,2.0,0.17175320371664976,49.4,0.22585795341628717,2.8150005447799646,65.45593904706246,0.3190567916356094,0.7997154316160651,0.2135880416356094,0.4871684063189696,1.72,1.14
hakan calhanoglu,13416,0.12151899933815,1.0,1,4,0.12151899933815,0.5853649973869324,0.4665299952030182,5,2019,2020-07-15,85,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Parma Calcio 1913,weak,3.31,0.25,0.29,1,8.228488718297898,4.139915275958426,272.0,4.052805882001647,0.8926370573773108,0.030379742239601937,0.24999993750001562,0.21962019526041368,0.04119360965320371,0.02903261288175715,0.8598965232263851,0.298621429502964,2.6,0.4,2.0,0.1699260419749833,56.6,0.16939346506221536,2.1112504085849735,64.84195428529685,0.23929259372670705,0.7548541844275889,0.16019103122670705,0.48643730198692314,1.72,1.69
hakan calhanoglu,13424,1.0009000301361084,1.0,1,4,1.0009000301361084,1.6169300079345703,0.2298679947853088,3,2019,2020-07-18,64,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Bologna,mid,3.31,0.25,0.29,1,0.9990907972657795,4.768926655381755,276.0,4.6761467840017925,0.9919697308343178,0.25022494497779085,0.24999993750001562,-0.00022500747777523533,0.06105038273792932,0.04520564186346193,1.0,0.0745692208409309,2.6,0.4,2.0,0.16941649415775345,66.8,0.15742484863119904,2.58343780643873,69.88146571397263,0.4294694452950303,0.7892999026650194,0.3701432734200303,0.5111692258369255,1.72,1.44
hakan calhanoglu,13435,0.1027339994907379,0.0,0,3,0.1027339994907379,1.4124200344085691,0.0499930009245872,4,2019,2020-07-21,86,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Sassuolo,mid,3.31,0.25,0.29,0,0.0,4.188951845094583,280.0,4.113608477687621,0.8773428270379003,0.034244655082027606,0.0,-0.034244655082027606,0.06466668639210692,0.04837042783614379,1.0,0.23838702589273447,2.2,0.6,3.0,0.17807778099086133,83.0,0.36829364400742637,2.9375783548290473,68.41109928547948,0.5721020839712727,0.839967359707344,0.5276074550650227,0.7876094213613367,1.72,1.71
hakan calhanoglu,13440,0.1107069998979568,1.0,1,2,0.1107069998979568,0.1332390010356903,0.0392461009323596,1,2019,2020-07-24,62,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Atalanta,top,3.31,0.25,0.29,1,9.032036642265036,3.5444976559541903,283.0,3.48439525558518,0.8832657492257097,0.055353472272242264,0.499999750000125,0.44464627772788273,0.043997365404106585,0.03202831028732618,0.8925360594470625,0.25323800593614576,2.6,0.4,2.0,0.17730104097539612,70.4,0.3019037328782542,2.9531837661217857,72.8083244641096,0.42907656297845453,0.8493112265399831,0.39570559129876703,0.9438120746231449,1.72,1.1
hakan calhanoglu,13464,0.5044299960136414,0.0,0,1,0.5044299960136414,0.8296089768409729,0.0,3,2019,2020-08-01,67,Serie A,35,2749.0,9,7.681601988151669,9,8.011522492393851,101.0,69,F M S,AC Milan,8,6.920339958742261,19.85451729223132,8.756982326507568,Cagliari,weak,3.31,0.25,0.29,0,0.0,4.388734488617801,285.0,4.317187147375688,0.9638398416296816,0.5044294915841498,0.0,-0.5044294915841498,0.0855883871896738,0.06366865130609217,1.0,0.26717200577259065,2.6,0.6,3.0,0.1766215099439937,63.4,0.25410454963317985,2.7148878245913393,70.1062433480822,0.571807422233841,0.8577998572114147,0.5467791934740753,0.7411688062262812,1.72,1.6
hakan calhanoglu,14122,0.1288470029830932,0.0,0,2,0.1288470029830932,0.1941780000925064,0.0653311982750892,1,2020,2020-09-21,72,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Bologna,mid,2.86,0.16,0.14,0,0.0,3.7135445229403197,286.0,3.6541840769291016,0.8965164915865769,0.06442346927981196,0.0,-0.06442346927981196,0.04574917730374056,0.03309437395177132,0.904151325903721,0.36805800497531893,2.8,0.6,3.0,0.17993270677298004,77.6,0.31668591122829526,2.2861658684435042,69.32968251106165,0.4288555666753807,0.8843098533159814,0.4100843951055565,0.7632788488799541,1.98,1.78
hakan calhanoglu,14130,0.1354800015687942,0.0,0,4,0.1354800015687942,0.143324002623558,0.0,4,2020,2020-09-27,86,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Crotone,weak,2.86,0.16,0.14,0,0.0,3.142229949194759,288.0,3.0939410845171436,0.8991506753089179,0.03386999192470057,0.0,-0.03386999192470057,0.053655716791292184,0.038817099195811375,0.9665031166875936,0.36952360570430753,2.4,0.4,2.0,0.17942184973508116,84.0,0.26972618416699473,2.214624401332628,69.99726188329623,0.3216416750065355,0.8873615128836303,0.30756329632916735,0.6210036366830922,1.98,2.04
hakan calhanoglu,15454,0.0594315007328987,0.0,0,1,0.0594315007328987,0.2434969991445541,0.1222250014543533,3,2020,2020-10-04,41,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Spezia,weak,2.86,0.16,0.14,0,0.0,2.658809934275307,292.0,2.6210469594814674,0.8256489670806859,0.0594314413014574,0.0,-0.0594314413014574,0.05311071121673974,0.038743923233840454,0.9657058300668578,0.1964395999908447,2.4,0.2,1.0,0.17898678193145456,64.2,0.23616463851744462,2.660968300999471,73.99794641247217,0.24123125625490163,0.8903088034899522,0.2306724722468755,0.5015837281682086,1.98,1.86
hakan calhanoglu,15457,0.0,0.0,0,0,0.0,0.4074220061302185,0.4074220061302185,1,2020,2020-10-17,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Inter,top,2.86,0.16,0.14,0,0.0,2.2497622358009237,293.0,2.2184328561300117,0.6123359621954724,0.0,0.0,0.0,0.07402850219585543,0.053354757369459764,1.0,0.18777910023927685,2.0,0.2,1.0,0.17781467133146872,75.8,0.19198135407130815,2.2457262257496033,65.74845980935413,0.18092344219117623,0.8741438443876357,0.17300435418515664,0.437062045912295,1.98,1.07
hakan calhanoglu,15473,0.1886810064315796,0.0,0,3,0.1886810064315796,0.6962630152702332,0.5046399831771851,5,2020,2020-10-26,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Roma,mid,2.86,0.16,0.14,0,0.0,1.9036449570998346,293.0,1.877135482155979,0.9099588109454325,0.06289364784597724,0.0,-0.06289364784597724,0.07655365462051184,0.05148890999397095,1.0,0.16563770025968552,1.6,0.0,0.0,0.17608831529912436,76.4,0.14398601555348112,1.6842946693122025,71.8113448570156,0.13569258164338216,0.808691873839595,0.12975326563886747,0.4296520359667759,1.98,1.32
hakan calhanoglu,15484,0.0671437010169029,0.0,0,2,0.0671437010169029,0.134113997220993,0.0690675973892211,1,2020,2020-11-01,89,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Udinese,weak,2.86,0.16,0.14,0,0.0,1.6107764938168427,296.0,1.5896345395655742,0.8240365273476165,0.03357183372253458,0.0,-0.03357183372253458,-0.00964747680051871,-0.00937497688640996,0.4414277169121891,0.10248790234327317,2.0,0.0,0.0,0.17620939886770565,83.2,0.15515976327300574,2.013221001984152,76.3585086427617,0.10176943623253662,0.8340086081160544,0.0973149492291506,0.49630478079264023,1.98,1.48
hakan calhanoglu,15492,0.0647943019866943,0.0,0,3,0.0647943019866943,0.416388988494873,0.2449830025434494,11,2020,2020-11-08,87,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Verona,weak,2.86,0.16,0.14,0,0.0,1.362964719562824,298.0,1.34576797469583,0.8140745234522175,0.02159809346286694,0.0,-0.02159809346286694,-0.010735255435844826,-0.010160594789701043,0.432868039301756,0.0901472419500351,2.0,0.0,0.0,0.17517067793579325,62.8,0.13315574770898003,2.009915751488114,79.51888148207128,0.07632707717440246,0.8315155879239449,0.07298621192186294,0.40575708489972845,1.98,1.38
hakan calhanoglu,15500,0.0213693007826805,0.0,0,1,0.0213693007826805,0.8901090025901794,0.8901090025901794,2,2020,2020-11-22,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Napoli,top,2.86,0.16,0.14,0,0.0,1.1532778353524782,301.0,1.139564056789748,0.7392796704875635,0.02136927941340109,0.0,-0.02136927941340109,-0.012535096557750404,-0.01154314285312907,0.41780452604130547,0.07601010203361512,1.8,0.0,0.0,0.17412939137023573,76.6,0.1160653862784086,2.2574368136160854,81.38916111155346,0.05724530788080184,0.827155321806013,0.05473965894139721,0.4084150607985146,1.98,1.1
hakan calhanoglu,15512,0.228860005736351,0.0,0,5,0.228860005736351,0.2468830049037933,0.0180229004472494,5,2020,2020-11-29,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Fiorentina,mid,2.86,0.16,0.14,0,0.0,0.9758504730048186,302.0,0.9644736016952976,0.8878316676777674,0.045771991992871804,0.0,-0.045771991992871804,-0.032617552780568305,-0.025964476205334666,0.2606772970278777,0.06839766204357148,1.8,0.0,0.0,0.1727017269722212,59.2,0.09239136490447658,1.9430776102120642,83.5418708336651,0.04293398091060138,0.8051864089764006,0.041054744206047905,0.5288385462464308,1.98,1.63
hakan calhanoglu,15532,0.2296929955482483,0.0,0,6,0.2296929955482483,0.3181459903717041,0.1427229940891266,7,2020,2020-12-13,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Parma Calcio 1913,weak,2.86,0.16,0.14,0,0.0,0.825719628811283,307.0,0.8169994614056907,0.8777100162840448,0.038282159544348125,0.0,-0.038282159544348125,-0.03641313482349302,-0.028914038144096852,0.2285404284788752,0.11416966319084168,2.8,0.0,0.0,0.173221711034852,81.4,0.1265085251124452,2.707308207659048,85.15640312524883,0.03220048568295104,0.8258477236517423,0.03079105815453593,0.45834966091077145,1.98,1.76
hakan calhanoglu,15538,0.1547500044107437,0.0,0,3,0.1547500044107437,0.6086850166320801,0.5484300255775452,3,2020,2020-12-16,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Genoa,weak,2.86,0.16,0.14,0,0.0,0.6986858381934046,313.0,0.6921337797900683,0.8483508413423162,0.05158331760914203,0.0,-0.05158331760914203,-0.03674959352868639,-0.029728814423946592,0.21966305660264168,0.12237206101417542,3.4,0.0,0.0,0.173739796213874,59.6,0.152304642721396,3.530481155744286,86.36730234393661,0.02415036426221328,0.8388132968098179,0.02309329361590195,0.4232987432760046,1.98,1.65
hakan calhanoglu,15554,0.0374346002936363,0.0,0,1,0.0374346002936363,0.4124619960784912,0.0,3,2020,2020-12-20,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Sassuolo,mid,2.86,0.16,0.14,0,0.0,0.5911957081164984,316.0,0.5859716660889884,0.7231393084070372,0.03743456285907344,0.0,-0.03743456285907344,-0.07810205980677179,-0.06116655183188287,0.0,0.13989332169294358,3.6,0.0,0.0,0.17356716174293646,67.8,0.15291598314373292,3.397860866808214,87.27547675795246,0.018112773196659958,0.8411976829429425,0.01731997021192646,0.46964531161502343,1.98,1.44
hakan calhanoglu,15559,0.881820023059845,1.0,0,3,0.1205210015177726,0.5692530274391174,0.1007990017533302,4,2020,2020-12-23,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Lazio,mid,2.86,0.16,0.14,1,0.0,0.5002425214476107,317.0,0.4959089486055369,0.9031258980171781,0.2939399097066451,0.0,-0.2939399097066451,-0.03918581574634875,-0.03174207461546545,0.19772763721730302,0.134421381354332,3.2,0.0,0.0,0.17234074227042023,58.4,0.12404563743120878,2.7983956501061606,87.95660756846435,0.013584579897494968,0.8116830893089662,0.012989977658944845,0.4553494827308904,1.98,1.29
hakan calhanoglu,15567,0.0816614031791687,0.0,0,2,0.0816614031791687,0.538864016532898,0.5071660280227661,0,2020,2021-01-03,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Benevento,weak,2.86,0.16,0.14,0,0.0,0.42328213295636813,320.0,0.4198270624282505,0.7597624445224944,0.04083068117424376,0.0,-0.04083068117424376,-0.05831218578191818,-0.04649177895520604,0.03702265141123552,0.3065115258097649,3.6,0.2,1.0,0.17867537870604008,88.4,0.3134892338383678,2.8487967375796206,88.46745567634827,0.2601884349231212,0.8345437914860192,0.009742483244208634,0.48382536890794714,1.98,1.85
hakan calhanoglu,15581,0.1351909935474395,0.0,0,6,0.1351909935474395,0.3156099915504455,0.184125006198883,5,2020,2021-01-06,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Juventus,top,2.86,0.16,0.14,0,0.0,0.3581618043966707,322.0,0.35535201679254924,0.7897761742073501,0.022531828502601832,0.0,-0.022531828502601832,-0.058892243219380115,-0.04633580169196689,0.0387220972643554,0.2770718052983284,3.0,0.2,1.0,0.17781684794916514,73.8,0.255532276173568,2.6365975531847154,88.8505917572612,0.19514132619234092,0.8158484547451381,0.007306862433156475,0.4975850308141848,1.98,1.01
hakan calhanoglu,15590,0.0,0.0,0,0,0.0,0.0,0.0,1,2020,2021-01-09,27,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Torino,weak,2.86,0.16,0.14,0,0.0,0.3030599880402585,328.0,0.30094945125733463,0.49505890992688145,0.0,0.0,0.0,-0.055817275486142154,-0.04533932029138328,0.049579232136227384,0.25817140489816665,3.0,0.2,1.0,0.17744293694564123,69.6,0.22544695551703586,3.4774481648885365,89.1379438179459,0.1463559946442557,0.8093303846106911,0.005480146824867357,0.45209127099824997,1.98,1.69
hakan calhanoglu,15628,0.0,0.0,0,0,0.0,1.2133500576019287,0.6417109966278076,3,2020,2021-02-07,28,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Crotone,weak,2.86,0.16,0.14,0,0.0,0.256435374284114,328.0,0.2546495354692666,0.4815367668188639,0.0,0.0,0.0,-0.05581727548614215,-0.04533932029138327,0.04957923213622754,0.22722140401601792,2.4,0.2,1.0,0.17589995488524435,65.6,0.1690852166377769,2.6080861236664026,73.60345786345943,0.10976699598319177,0.7307625159397387,0.0041101101186505175,0.3390684532486875,1.98,2.04
hakan calhanoglu,15642,0.1178900003433227,0.0,0,2,0.1178900003433227,0.0380779989063739,0.0,2,2020,2021-02-13,83,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Spezia,weak,2.86,0.16,0.14,0,0.0,0.21698377808898278,328.0,0.21547268370824335,0.7387049394935982,0.058944970699175994,0.0,-0.058944970699175994,-0.05057613816564405,-0.040597647438044795,0.1012419943883268,0.21973448395729064,2.2,0.2,1.0,0.17438357596381981,88.6,0.12681391247833268,1.956064592749802,62.20259339759457,0.08232524698739382,0.66845607865952,0.0030825825889878884,0.5576388543369978,1.98,1.86
hakan calhanoglu,15648,0.1549250036478042,0.0,0,4,0.1549250036478042,0.1774899959564209,0.0225642994046211,2,2020,2021-02-21,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Inter,top,2.86,0.16,0.14,0,0.0,0.1836016582745713,330.0,0.18237283974628812,0.7461125834158179,0.03873124122914074,0.0,-0.03873124122914074,-0.052690566247030834,-0.042208640261958544,0.08368946771135553,0.06694847941398621,2.0,0.0,0.0,0.17390072489014036,88.4,0.12458293444458018,1.9670484445623515,67.40194504819593,0.06174393524054537,0.6860182938680396,0.0023119369417409163,0.4277486404793418,1.98,1.07
hakan calhanoglu,15663,0.0,0.0,0,0,0.0,0.1247539967298507,0.1247539967298507,3,2020,2021-02-28,47,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Roma,mid,2.86,0.16,0.14,0,0.0,0.1553552492316307,334.0,0.15439492683419886,0.44247102397905425,0.0,0.0,0.0,-0.054118328560886976,-0.04354813054898935,0.0690950892339062,0.0816011995077133,2.4,0.0,0.0,0.1737399136931714,62.6,0.1321684517453862,2.4752863334217636,73.05145878614695,0.04630795143040903,0.7010418662549842,0.001733952706305687,0.3651839793486116,1.98,1.32
hakan calhanoglu,15690,0.1449470072984695,0.0,0,2,0.1449470072984695,0.6033809781074524,0.4981429874897003,1,2020,2021-03-14,61,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Napoli,top,2.86,0.16,0.14,0,0.0,0.13145444160195818,334.0,0.1306418611121671,0.7162425364794534,0.07247346741250103,0.0,-0.07247346741250103,-0.05233755527643689,-0.04193967952245839,0.086619921829497,0.0545630007982254,1.2,0.0,0.0,0.17227991441843887,55.8,0.09912633880903965,1.8564647500663227,66.53859408961021,0.03473096357280677,0.6363991556860017,0.0013004645297292653,0.3050764836939214,1.98,1.1
hakan calhanoglu,15701,0.1469040066003799,1.0,1,4,0.1469040066003799,1.2168200016021729,0.6566770076751709,4,2020,2021-03-21,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Fiorentina,mid,2.86,0.16,0.14,1,6.8067029355485165,0.11123068131571234,336.0,0.11056991298421984,0.704580286726907,0.036725992468596855,0.24999993750001562,0.21327394503141878,-0.05456267822807267,-0.042794421531061014,0.07730710448778001,0.08355240225791931,1.6,0.0,0.0,0.17205214019243914,75.2,0.11058150593139711,1.892348562549742,65.15394556720766,0.026048222679605076,0.6563600008843646,0.000975348397296949,0.3796526072973041,1.98,1.63
hakan calhanoglu,15712,0.1451780050992965,0.0,0,4,0.1451780050992965,0.5868430137634277,0.470768004655838,2,2020,2021-04-03,90,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Sampdoria,weak,2.86,0.16,0.14,0,0.0,1.1413033375279602,340.0,1.1350418062833414,0.8753791628085188,0.03629449220120107,0.0,-0.03629449220120107,-0.03359966951342541,-0.026860968863777247,0.250909586663536,0.11293320357799527,2.4,0.2,1.0,0.1718443043776287,81.4,0.11966213109864281,2.4192614219123065,71.36545917540575,0.2695361670097038,0.6684150723450002,0.2507315112979727,0.5889444558735213,1.98,1.54
hakan calhanoglu,15722,0.0200648996978998,0.0,0,1,0.0200648996978998,0.1460060030221939,0.1259409934282302,2,2020,2021-04-10,77,Serie A,33,2641.0,4,4.757033037021756,9,8.855918440967798,84.0,97,M S,AC Milan,3,3.995734015479684,15.45361014828086,9.75307017378509,Parma Calcio 1913,weak,2.86,0.16,0.14,0,0.0,0.9657182084301579,344.0,0.9608252722274632,0.7257096331300488,0.02006487963302017,0.0,-0.02006487963302017,-0.03232560072943034,-0.026099515566350567,0.25920597949530516,0.11839080452919001,2.8,0.2,1.0,0.17162572815403584,87.4,0.12604109959880622,2.81444606643423,76.0240943815543,0.20215212525727783,0.7201560949608798,0.18804863347347955,0.5884190953459979,1.98,1.76
