player,match_id,sum_xG,n_shots,goals,season,date,player_team,opponent_team,is_home,games,time,goals_total,xG,assists,xA,shots,key_passes,position,npg,npxG,xGChain,xGBuildup,shots_per90,xG_per90,goals_per90,finishing_efficiency_hist
lewis ferguson,22535,0.0177888236939907,1,0.0,2023,2024-02-11 14:00:00,Bologna,Lecce,1,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,1.2740867899142256
lewis ferguson,22505,0.4266933295875786,4,0.0,2023,2024-02-14 18:00:00,Bologna,Fiorentina,1,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,1.0919617939155868
lewis ferguson,22549,0.0807613972574472,2,0.0,2023,2024-02-18 11:30:00,Bologna,Lazio,0,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,1.0371487933632464
lewis ferguson,22555,0.1352574117481707,2,0.0,2023,2024-02-23 19:45:00,Bologna,Verona,1,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,0.90033235119877
lewis ferguson,22565,0.12130125425755961,3,1.0,2023,2024-03-03 17:00:00,Bologna,Atalanta,0,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,0.8858778698821489
lewis ferguson,22575,0.0317028108984231,2,0.0,2023,2024-03-09 17:00:00,Bologna,Inter,1,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,1.0974413979341258
lewis ferguson,22596,0.2593238949775694,3,0.0,2023,2024-04-01 11:30:00,Bologna,Salernitana,1,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,1.0984435908655725
lewis ferguson,22622,0.9751547276973724,3,0.0,2023,2024-04-13 18:45:00,Bologna,Monza,1,31,2725.0,6,6.609099584631622,3,3.129140879958868,60.0,33,M,6,6.609099584631622,14.55499241221696,7.731563315726817,1.98,0.22,0.2,1.041478226333157
lewis ferguson,27518,0.0194841418415308,1,0.0,2024,2024-12-15 14:00:00,Bologna,Fiorentina,1,16,974.0,1,0.948494052514434,1,1.5487658977508545,6.0,14,M S,0,0.1871952172368765,5.328851531259716,3.822157620452344,0.55,0.09,0.09,0.9590928208751652
lewis ferguson,27554,0.7612988352775574,1,1.0,2024,2025-01-12 17:00:00,Bologna,Roma,1,16,974.0,1,0.948494052514434,1,1.5487658977508545,6.0,14,M S,0,0.1871952172368765,5.328851531259716,3.822157620452344,0.55,0.09,0.09,0.9745487958227199
lewis ferguson,27653,0.0273427888751029,1,0.0,2024,2025-03-29 14:00:00,Bologna,Venezia,0,16,974.0,1,0.948494052514434,1,1.5487658977508545,6.0,14,M S,0,0.1871952172368765,5.328851531259716,3.822157620452344,0.55,0.09,0.09,0.973515698043407
lewis ferguson,27702,0.1033923476934432,2,0.0,2024,2025-05-04 18:45:00,Bologna,Juventus,1,16,974.0,1,0.948494052514434,1,1.5487658977508545,6.0,14,M S,0,0.1871952172368765,5.328851531259716,3.822157620452344,0.55,0.09,0.09,0.9990776163435456
lewis ferguson,27734,0.0369759388267993,1,0.0,2024,2025-05-24 16:00:00,Bologna,Genoa,1,16,974.0,1,0.948494052514434,1,1.5487658977508545,6.0,14,M S,0,0.1871952172368765,5.328851531259716,3.822157620452344,0.55,0.09,0.09,0.8436507395465507
lewis ferguson,29888,0.1866195006296037,3,0.0,2025,2025-09-28 16:00:00,Bologna,Lecce,0,4,283.0,0,0.2489513233304023,0,0.3820550143718719,4.0,1,M S,0,0.2489513233304023,0.7058685533702374,0.5011949744075537,1.27,0.08,0.0,0.8505460357798071
lewis ferguson,29905,0.0623318180441856,1,0.0,2025,2025-10-19 13:00:00,Bologna,Cagliari,0,4,283.0,0,0.2489513233304023,0,0.3820550143718719,4.0,1,M S,0,0.2489513233304023,0.7058685533702374,0.5011949744075537,1.27,0.08,0.0,0.892610547314486
lloyd kelly,27592,0.0157208461314439,1,0.0,2024,2025-02-07 17:00:00,Juventus,Como,0,12,1018.0,0,0.6167027596384287,0,0.1340404450893402,7.0,3,D S,0,0.6167027596384287,3.028360364958644,2.810955699533224,0.62,0.05,0.0,0.9300038112704697
lloyd kelly,27626,0.4097522795200348,1,0.0,2024,2025-03-03 19:45:00,Juventus,Verona,1,12,1018.0,0,0.6167027596384287,0,0.1340404450893402,7.0,3,D S,0,0.6167027596384287,3.028360364958644,2.810955699533224,0.62,0.05,0.0,0.9300038112704697
lloyd kelly,27637,0.0147204678505659,1,0.0,2024,2025-03-09 19:45:00,Juventus,Atalanta,1,12,1018.0,0,0.6167027596384287,0,0.1340404450893402,7.0,3,D S,0,0.6167027596384287,3.028360364958644,2.810955699533224,0.62,0.05,0.0,0.9300038112704697
lloyd kelly,27673,0.0590984970331192,1,0.0,2024,2025-04-12 18:45:00,Juventus,Lecce,1,12,1018.0,0,0.6167027596384287,0,0.1340404450893402,7.0,3,D S,0,0.6167027596384287,3.028360364958644,2.810955699533224,0.62,0.05,0.0,0.0
lloyd kelly,27689,0.0129225049167871,1,0.0,2024,2025-04-23 16:30:00,Juventus,Parma Calcio 1913,0,12,1018.0,0,0.6167027596384287,0,0.1340404450893402,7.0,3,D S,0,0.6167027596384287,3.028360364958644,2.810955699533224,0.62,0.05,0.0,0.0
lloyd kelly,27692,0.1044881623238325,2,0.0,2024,2025-04-27 16:00:00,Juventus,Monza,1,12,1018.0,0,0.6167027596384287,0,0.1340404450893402,7.0,3,D S,0,0.6167027596384287,3.028360364958644,2.810955699533224,0.62,0.05,0.0,0.0
lloyd kelly,29851,0.0698541756719349,2,0.0,2025,2025-08-24 18:45:00,Juventus,Parma Calcio 1913,1,7,630.0,1,0.3026797287166118,0,0.1286949347704649,7.0,3,D,1,0.3026797287166118,1.194684449583292,0.9705236591398716,1.0,0.04,0.14,0.0
lloyd kelly,29860,0.0429908633232116,1,0.0,2025,2025-08-31 16:30:00,Juventus,Genoa,0,7,630.0,1,0.3026797287166118,0,0.1286949347704649,7.0,3,D,1,0.3026797287166118,1.194684449583292,0.9705236591398716,1.0,0.04,0.14,0.0
lloyd kelly,29865,0.0453786887228488,1,1.0,2025,2025-09-13 16:00:00,Juventus,Inter,1,7,630.0,1,0.3026797287166118,0,0.1286949347704649,7.0,3,D,1,0.3026797287166118,1.194684449583292,0.9705236591398716,1.0,0.04,0.14,0.0
lloyd kelly,29887,0.14445599541068072,3,0.0,2025,2025-09-27 16:00:00,Juventus,Atalanta,1,7,630.0,1,0.3026797287166118,0,0.1286949347704649,7.0,3,D,1,0.3026797287166118,1.194684449583292,0.9705236591398716,1.0,0.04,0.14,1.290428336669184
lois openda,29865,0.015579012222588,1,0.0,2025,2025-09-13 16:00:00,Juventus,Inter,1,4,134.0,0,0.1401975741609931,0,0.0140382684767246,4.0,1,F S,0,0.1401975741609931,0.1569742485880851,0.0491704391315579,2.69,0.09,0.0,0.9300038112704697
lois openda,29876,0.0323937609791755,1,0.0,2025,2025-09-20 16:00:00,Juventus,Verona,0,4,134.0,0,0.1401975741609931,0,0.0140382684767246,4.0,1,F S,0,0.1401975741609931,0.1569742485880851,0.0491704391315579,2.69,0.09,0.0,0.9300038112704697
lois openda,29887,0.061980802565813,1,0.0,2025,2025-09-27 16:00:00,Juventus,Atalanta,1,4,134.0,0,0.1401975741609931,0,0.0140382684767246,4.0,1,F S,0,0.1401975741609931,0.1569742485880851,0.0491704391315579,2.69,0.09,0.0,0.9300038112704697
lois openda,29898,0.0302439983934164,1,0.0,2025,2025-10-05 18:45:00,Juventus,AC Milan,1,4,134.0,0,0.1401975741609931,0,0.0140382684767246,4.0,1,F S,0,0.1401975741609931,0.1569742485880851,0.0491704391315579,2.69,0.09,0.0,0.0
lorenzo bernasconi,29894,0.0213451106101274,1,0.0,2025,2025-10-04 18:45:00,Atalanta,Como,1,3,184.0,0,0.0546437073498964,0,0.2628906071186065,2.0,3,D S,0,0.0546437073498964,1.3154762908816338,1.2300051972270012,0.98,0.03,0.0,0.9300038112704697
lorenzo bernasconi,29904,0.0332985967397689,1,0.0,2025,2025-10-19 16:00:00,Atalanta,Lazio,1,3,184.0,0,0.0546437073498964,0,0.2628906071186065,2.0,3,D S,0,0.0546437073498964,1.3154762908816338,1.2300051972270012,0.98,0.03,0.0,0.9300038112704697
lorenzo colombo,14130,0.1097399964928627,1,0.0,2020,2020-09-27 16:00:00,AC Milan,Crotone,0,4,89.0,0,0.4178629890084266,0,0.0,4.0,0,F S,0,0.4178629890084266,0.4178629890084266,0.0,4.04,0.42,0.0,0.9300038112704697
lorenzo colombo,15454,0.1682588979601859,2,0.0,2020,2020-10-04 16:00:00,AC Milan,Spezia,1,4,89.0,0,0.4178629890084266,0,0.0,4.0,0,F S,0,0.4178629890084266,0.4178629890084266,0.0,4.04,0.42,0.0,0.9300038112704697
lorenzo colombo,15500,0.1398639976978302,1,0.0,2020,2020-11-22 19:45:00,AC Milan,Napoli,0,4,89.0,0,0.4178629890084266,0,0.0,4.0,0,F S,0,0.4178629890084266,0.4178629890084266,0.0,4.04,0.42,0.0,0.9300038112704697
lorenzo colombo,18610,0.0107159996405243,1,0.0,2022,2022-08-28 18:45:00,Lecce,Empoli,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.0
lorenzo colombo,18618,0.8941200133413074,4,1.0,2022,2022-08-31 18:45:00,Lecce,Napoli,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.0
lorenzo colombo,18638,0.3908160030841827,1,0.0,2022,2022-09-11 13:00:00,Lecce,Monza,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7560242439735201
lorenzo colombo,18658,0.0446720998734235,2,0.0,2022,2022-10-02 13:00:00,Lecce,Cremonese,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.583592333677021
lorenzo colombo,18711,0.6284613236784935,2,1.0,2022,2022-11-04 18:45:00,Lecce,Udinese,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.5687644759935976
lorenzo colombo,18717,0.1532910941168665,2,0.0,2022,2022-11-09 17:30:00,Lecce,Atalanta,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.8379917533138275
lorenzo colombo,18735,0.8148583285510539,3,1.0,2022,2023-01-04 15:30:00,Lecce,Lazio,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7874172531221179
lorenzo colombo,18751,0.0166008993983268,1,0.0,2022,2023-01-08 14:00:00,Lecce,Spezia,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.8942390204125713
lorenzo colombo,18756,0.0381066016852855,1,0.0,2022,2023-01-14 17:00:00,Lecce,AC Milan,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.889835765411419
lorenzo colombo,18764,0.1579856947064399,2,0.0,2022,2023-01-21 14:00:00,Lecce,Verona,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.8798904756747173
lorenzo colombo,18778,0.271124094724655,3,0.0,2022,2023-01-27 19:45:00,Lecce,Salernitana,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.8409247935334937
lorenzo colombo,18798,0.0648801028728485,1,0.0,2022,2023-02-11 17:00:00,Lecce,Roma,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7815298355189971
lorenzo colombo,18802,0.0988316982984542,1,0.0,2022,2023-02-19 11:30:00,Lecce,Atalanta,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.768540039372594
lorenzo colombo,18815,0.0635779993608593,2,0.0,2022,2023-02-25 19:45:00,Lecce,Sassuolo,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.749562097179863
lorenzo colombo,18837,0.032803900539875,1,0.0,2022,2023-03-12 11:30:00,Lecce,Torino,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7378413257553554
lorenzo colombo,18843,0.0840185992419719,2,0.0,2022,2023-03-19 14:00:00,Lecce,Fiorentina,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7319360477980009
lorenzo colombo,18876,0.2189232036471365,3,0.0,2022,2023-04-16 10:30:00,Lecce,Sampdoria,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7172336564225773
lorenzo colombo,18896,0.1986980419605969,3,0.0,2022,2023-04-28 16:30:00,Lecce,Udinese,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.6815609624284047
lorenzo colombo,18927,0.0898196883499622,2,0.0,2022,2023-05-12 18:45:00,Lecce,Lazio,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.6680594080633528
lorenzo colombo,18948,0.7612988352775574,1,1.0,2022,2023-05-28 13:00:00,Lecce,Monza,0,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.6799360901679028
lorenzo colombo,18955,0.0752570703625679,1,0.0,2022,2023-06-04 19:00:00,Lecce,Bologna,1,33,1521.0,5,6.120212663896382,2,2.099439567886293,45.0,17,F S,4,4.597614844329655,8.333452368155122,2.4184894198551774,2.66,0.36,0.3,0.7946576402775454
lorenzo colombo,22340,0.494429737329483,1,0.0,2023,2023-09-17 13:00:00,Monza,Lecce,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.7845975200943366
lorenzo colombo,22348,0.0949515439569949,3,0.0,2023,2023-09-23 18:45:00,Monza,Lazio,0,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.6385064034971114
lorenzo colombo,22363,0.1593263894319533,2,0.0,2023,2023-09-28 16:30:00,Monza,Bologna,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.6814154408340388
lorenzo colombo,22374,0.5749065876007078,3,1.0,2023,2023-10-02 16:30:00,Monza,Sassuolo,0,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.6641201573265284
lorenzo colombo,22381,1.14961726218462,5,0.0,2023,2023-10-08 10:30:00,Monza,Salernitana,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.6720881611936826
lorenzo colombo,22399,0.0318684726953506,1,0.0,2023,2023-10-29 14:00:00,Monza,Udinese,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.5494479049073316
lorenzo colombo,22409,0.2995292507112024,5,2.0,2023,2023-11-05 11:30:00,Monza,Verona,0,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.42762121541264303
lorenzo colombo,22418,0.131199026480317,3,0.0,2023,2023-11-11 19:45:00,Monza,Torino,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.8064573402236671
lorenzo colombo,22443,0.194111839868128,4,0.0,2023,2023-12-01 18:45:00,Monza,Juventus,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.7915999843047331
lorenzo colombo,22454,0.0948649942874908,1,0.0,2023,2023-12-10 14:00:00,Monza,Genoa,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.7859807220371107
lorenzo colombo,22459,0.2960236668586729,4,0.0,2023,2023-12-17 11:30:00,Monza,AC Milan,0,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.8141790512060343
lorenzo colombo,22506,0.0131280403584241,1,0.0,2023,2024-01-21 14:00:00,Monza,Empoli,0,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.7775947263825074
lorenzo colombo,22543,0.0217289887368679,1,0.0,2023,2024-02-11 14:00:00,Monza,Verona,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.7907694821855705
lorenzo colombo,22548,0.1255808919668197,1,1.0,2023,2024-02-18 19:45:00,Monza,AC Milan,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.7973662768803643
lorenzo colombo,22590,0.5133702754974365,2,0.0,2023,2024-03-16 14:00:00,Monza,Cagliari,1,25,1351.0,4,4.194637024775147,1,0.4335366464219987,37.0,8,F S,4,4.194637024775147,6.460399262141436,1.996957939118147,2.46,0.28,0.27,0.9786091441831746
lorenzo colombo,27364,0.0626453608274459,1,0.0,2024,2024-08-17 18:45:00,Empoli,Monza,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9027480686107956
lorenzo colombo,27379,1.2698377072811127,3,1.0,2024,2024-08-25 18:45:00,Empoli,Roma,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9289595008501276
lorenzo colombo,27392,0.0135062457993626,1,0.0,2024,2024-09-14 16:00:00,Empoli,Juventus,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9297272434457178
lorenzo colombo,27403,0.4126591235399245,3,1.0,2024,2024-09-20 16:30:00,Empoli,Cagliari,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9408529370886589
lorenzo colombo,27415,0.1296554952859878,1,0.0,2024,2024-09-29 16:00:00,Empoli,Fiorentina,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9952637924460943
lorenzo colombo,27435,0.577441394329071,1,0.0,2024,2024-10-20 10:30:00,Empoli,Napoli,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9863633782267124
lorenzo colombo,27449,0.0765999220311641,2,0.0,2024,2024-10-27 11:30:00,Empoli,Parma Calcio 1913,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9730840795504516
lorenzo colombo,27455,0.1003480087965726,2,0.0,2024,2024-10-30 17:30:00,Empoli,Inter,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9759888943340359
lorenzo colombo,27462,0.1403883136808872,2,0.0,2024,2024-11-04 17:30:00,Empoli,Como,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.985442945631215
lorenzo colombo,27474,0.23277106136083592,3,0.0,2024,2024-11-08 19:45:00,Empoli,Lecce,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8843118039920337
lorenzo colombo,27498,0.1821143366396426,2,0.0,2024,2024-11-30 17:00:00,Empoli,AC Milan,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,1.055460640003537
lorenzo colombo,27506,0.1020021280273795,2,1.0,2024,2024-12-08 14:00:00,Empoli,Verona,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,1.0230149840887839
lorenzo colombo,27513,0.1045696809887884,3,0.0,2024,2024-12-13 19:45:00,Empoli,Torino,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8528808613133213
lorenzo colombo,27525,0.1259713470935821,1,1.0,2024,2024-12-22 17:00:00,Empoli,Atalanta,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8577510989554326
lorenzo colombo,27536,0.1772424615919588,3,0.0,2024,2024-12-28 14:00:00,Empoli,Genoa,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,1.0880879005443909
lorenzo colombo,27551,0.5647760424762962,4,0.0,2024,2025-01-04 14:00:00,Empoli,Venezia,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,1.0689255027785427
lorenzo colombo,27556,0.2644670596346257,5,0.0,2024,2025-01-11 14:00:00,Empoli,Lecce,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,1.0108470302577772
lorenzo colombo,27572,0.6637452989816665,2,1.0,2024,2025-01-25 19:45:00,Empoli,Bologna,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9619665652256283
lorenzo colombo,27582,0.06425021588802321,2,0.0,2024,2025-02-02 11:30:00,Empoli,Juventus,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,1.0274496609402233
lorenzo colombo,27594,0.18480239436030382,2,0.0,2024,2025-02-08 17:00:00,Empoli,AC Milan,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8652957009636213
lorenzo colombo,27604,0.2961593959480523,4,0.0,2024,2025-02-16 14:00:00,Empoli,Udinese,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.9174642552753693
lorenzo colombo,27634,0.0472248792648315,1,0.0,2024,2025-03-09 17:00:00,Empoli,Roma,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8797678261585845
lorenzo colombo,27684,0.1286051012575625,2,0.0,2024,2025-04-20 13:00:00,Empoli,Venezia,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8967192796240859
lorenzo colombo,27695,0.0165965128690004,1,0.0,2024,2025-04-27 13:00:00,Empoli,Fiorentina,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8741633811646049
lorenzo colombo,27728,0.4607200622558593,2,1.0,2024,2025-05-18 18:45:00,Empoli,Monza,0,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.717747813500708
lorenzo colombo,27736,0.0895141437649726,1,0.0,2024,2025-05-25 18:45:00,Empoli,Verona,1,37,2254.0,6,6.488613783381879,2,2.66440793685615,56.0,21,F M S,5,5.727314888499677,12.387053904123604,4.715949258767068,2.24,0.26,0.24,0.8867595589805285
lorenzo colombo,29860,0.1077930601313708,3,0.0,2025,2025-08-31 16:30:00,Genoa,Juventus,1,7,398.0,0,1.1747075002640486,0,0.0,11.0,0,F S,0,1.1747075002640486,1.2422742675989866,0.1295589357614517,2.49,0.27,0.0,0.9943129359564588
lorenzo colombo,29873,0.4281881973147392,2,0.0,2025,2025-09-15 18:45:00,Genoa,Como,0,7,398.0,0,1.1747075002640486,0,0.0,11.0,0,F S,0,1.1747075002640486,1.2422742675989866,0.1295589357614517,2.49,0.27,0.0,0.9866624195095325
lorenzo colombo,29877,0.1633172146975993,2,0.0,2025,2025-09-20 13:00:00,Genoa,Bologna,0,7,398.0,0,1.1747075002640486,0,0.0,11.0,0,F S,0,1.1747075002640486,1.2422742675989866,0.1295589357614517,2.49,0.27,0.0,0.9128435896838709
lorenzo colombo,29886,0.4595817290246485,3,0.0,2025,2025-09-29 18:45:00,Genoa,Lazio,1,7,398.0,0,1.1747075002640486,0,0.0,11.0,0,F S,0,1.1747075002640486,1.2422742675989866,0.1295589357614517,2.49,0.27,0.0,0.9080918853117508
