player,match_id,sum_xG,goals,npgoals_perMatch,shots_perMatch,npxG_perMatch,xGChain_perMatch,xGBuildUp_perMatch,key_passes_perMatch,season,date,minutes_played,league,games,time,goals_total,xG,assists,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,shots_per90,xG_per90,goals_per90,is_goals,finishing_efficiency,finishing_efficiency_hist,shots_hist,finishing_eff_weighted,finishing_form,xg_per_shot,goals_per_shot,shot_quality_raw,shot_quality_roll,shot_quality_shrunk,shot_quality_index,xG_last5,shots_last5,goals_last5,goals_last5_sum,xG_cummean,minutes_played_last5,sum_xG_ewm_7,shots_perMatch_ewm_7,minutes_played_ewm_7,goals_ewm_7,finishing_form_ewm_7,npgoals_perMatch_ewm_7,xGChain_perMatch_ewm_7
mandela keita,27519,0.0,0.0,0,0,0.0,0.060597326606512,0.031990859657526,2,2024,2024-12-15,44,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Verona,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.003174917081022075,-0.008206946149527002,0.4535489004847696,0.0,0.0,0.0,0.0,0.0031749202559391556,37.4,0.0016952027831393882,0.059326171875,48.00788879394531,0.0,0.2140570746527778,0.0,0.08269607486238324
mandela keita,27540,0.0,0.0,0,0,0.0,0.0,0.0,0,2024,2024-12-28,48,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Monza,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.0028574253729198675,-0.008178083266972256,0.4538612451343701,0.0,0.0,0.0,0.0,0.0028574282303452402,52.2,0.0012714020873545412,0.04449462890625,47.005916595458984,0.0,0.2050727141676782,0.0,0.07717138779841544
mandela keita,27550,0.0,0.0,0,0,0.0,0.075573444366455,0.0,2,2024,2025-01-05,14,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Torino,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002597659429927152,-0.008154468181245645,0.45411679984767955,0.0,0.0,0.0,0.0,0.002597662027586582,54.8,0.0009535515655159059,0.0333709716796875,47.25443744659424,0.0,0.19833444380385348,0.0,0.05787854084881158
mandela keita,27558,0.0,0.0,0,0,0.0,0.0282098930329084,0.0282098930329084,0,2024,2025-01-12,85,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Genoa,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002381187810766556,-0.008134788943140136,0.4543297621087707,0.0,0.0,0.0,0.0,0.002381190191954367,56.8,0.0007151636741369294,0.025028228759765625,38.94082808494568,0.0,0.19328074103098497,0.0,0.062302266728222436
mandela keita,27569,0.0,0.0,0,0,0.0,0.0338867269456386,0.0338867269456386,0,2024,2025-01-19,48,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Venezia,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002381187810766556,-0.008134788943140136,0.4543297621087707,0.0,0.0,0.0,0.0,0.0021980217156501846,37.2,0.0005363727556026971,0.01877117156982422,50.45562106370926,0.0,0.1894904639513336,0.0,0.05377917330439393
mandela keita,27590,0.0,0.0,0,0,0.0,0.6591808795928955,0.081776775419712,2,2024,2025-01-31,72,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Lecce,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002381187810766556,-0.008134788943140136,0.4543297621087707,0.0,0.0,0.0,0.0,0.0020410201645323146,60.8,0.00040227956670202283,0.014078378677368164,49.841715797781944,0.0,0.18664775614159504,0.0,0.0488060617147051
mandela keita,27593,0.0,0.0,0,0,0.0,0.0925360843539238,0.0925360843539238,0,2024,2025-02-09,58,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Cagliari,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002381187810766556,-0.008134788943140136,0.4543297621087707,0.0,0.0,0.0,0.0,0.0019049521535634934,58.2,0.00030170967502651715,0.010558784008026123,55.38128684833646,0.0,0.18451572528429114,0.0,0.2013997661842527
mandela keita,27606,0.0,0.0,0,0,0.0,0.0801783874630928,0.0801783874630928,0,2024,2025-02-16,49,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Roma,mid,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,0.0,-0.008710149056377495,0.4481034036491702,0.0,0.0,0.0,0.0,0.001785892643965775,72.0,0.00022628225626988786,0.007919088006019592,56.035965136252344,0.0,0.1829167021413132,0.0,0.17418384572667048
mandela keita,27616,0.0,0.0,0,0,0.0,0.5339183211326599,0.5141666531562805,1,2024,2025-02-22,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Bologna,mid,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,0.0,-0.008710149056377495,0.4481034036491702,0.0,0.0,0.0,0.0,0.0016808401354972001,65.2,0.0001697116922024159,0.005939316004514694,54.27697385218926,0.0,0.18171743478407976,0.0,0.15068248116077607
mandela keita,27631,0.0,0.0,0,0,0.0,0.1910019665956497,0.0640421956777572,3,2024,2025-03-01,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Udinese,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,0.0,-0.008710149056377495,0.4481034036491702,0.0,0.0,0.0,0.0,0.0015874601279695778,89.0,0.0001272837691518119,0.004454487003386021,63.20773038914194,0.0,0.18081798426615467,0.0,0.24649144115374702
mandela keita,27641,0.0,0.0,0,0,0.0,0.5340698957443237,0.5340698957443237,0,2024,2025-03-08,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Torino,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.17811963271237943,0.0,0.0,0.0,0.0,-0.008710149056377495,0.4481034036491702,0.0,0.0,0.0,0.0,0.0015039095949185475,81.8,9.546282686385893e-05,0.0033408652525395155,69.90579779185646,0.0,0.18014339637771085,0.0,0.2326190725142227
mandela keita,27642,0.0277942679822444,0.0,0,2,0.0277942679822444,0.2165495455265045,0.2165495455265045,2,2024,2025-03-15,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Monza,weak,0.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0.3396337032633109,0.01389712704255868,0.0,-0.01389712704255868,0.0,-0.008710149056377495,0.4481034036491702,0.0,0.0,0.0,0.0,0.0014287141151726201,83.8,7.15971201478942e-05,0.0025056489394046366,74.92934834389234,0.0,0.179637455461378,0.0,0.30798177832174795
mandela keita,27660,0.0,0.0,0,0,0.0,0.2257868498563766,0.2257868498563766,1,2024,2025-03-31,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Verona,weak,0.24,0.0,0.0,0,0.0,0.0,3.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.0011580939202132233,-0.007451473200350117,0.46172438098799723,0.005558853596448881,0.4,0.0,0.0,0.0026842166802712765,56.8,0.007002264835672021,0.5018792367045535,78.69701125791926,0.0,0.21963651741186122,0.0,0.2851237201229371
mandela keita,27670,0.0,0.0,0,0,0.0,1.0175970792770386,1.0175970792770386,0,2024,2025-04-05,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Inter,top,0.24,0.0,0.0,0,0.0,0.0,3.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.0011580939202132233,-0.007451473200350117,0.46172438098799723,0.005558853596448881,0.4,0.0,0.0,0.0025622068311680363,74.6,0.005251698626754016,0.3764094275284151,81.52275844343944,0.0,0.20925729623699077,0.0,0.27028950255629697
mandela keita,27676,0.0421421602368354,0.0,0,2,0.0421421602368354,0.4462260901927948,0.4040839374065399,0,2024,2025-04-13,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Fiorentina,mid,0.24,0.0,0.0,0,0.0,0.0,3.0,0.0,0.36237448804333466,0.02107106958288291,0.0,-0.02107106958288291,-0.0011580939202132233,-0.007451473200350117,0.46172438098799723,0.005558853596448881,0.4,0.0,0.0,0.0024508065341607307,82.4,0.003938773970065512,0.28230707064631133,83.64206883257958,0.0,0.20147288035583794,0.0,0.45711639673648236
mandela keita,27689,0.0,0.0,0,0,0.0,0.1350791007280349,0.1350791007280349,0,2024,2025-04-23,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Juventus,top,0.24,0.0,0.0,0,0.0,0.0,5.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.0029140163854534658,-0.007054111150399201,0.46602450278009555,0.013987285643815961,0.8,0.0,0.0,0.004104612938438842,82.2,0.013489620536757984,0.7117303029847335,85.23155162443469,0.0,0.24169828227771212,0.0,0.45439382010056045
mandela keita,27698,0.0,0.0,0,0,0.0,0.4327956438064575,0.4327956438064575,0,2024,2025-04-28,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Lazio,mid,0.24,0.0,0.0,0,0.0,0.0,5.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002914016385453466,-0.007054111150399201,0.46602450278009555,0.013987285643815961,0.8,0.0,0.0,0.003940428420901289,69.6,0.010117215402568488,0.5337977272385501,86.42366371832601,0.0,0.22580361988637895,0.0,0.3745651402574291
mandela keita,27709,0.0,0.0,0,0,0.0,0.632684588432312,0.632684588432312,0,2024,2025-05-03,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Como,mid,0.24,0.0,0.0,0,0.0,0.0,5.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002914016385453466,-0.007054111150399201,0.46602450278009555,0.00842843204736708,0.4,0.0,0.0,0.0037888734816358544,90.0,0.007587911551926366,0.4003482954289126,87.31774778874451,0.0,0.21388262309287906,0.0,0.3891227661446862
mandela keita,27714,0.0,0.0,0,0,0.0,0.0,0.0,0,2024,2025-05-10,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Empoli,weak,0.24,0.0,0.0,0,0.0,0.0,5.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002914016385453466,-0.007054111150399201,0.46602450278009555,0.00842843204736708,0.4,0.0,0.0,0.00364854483416786,69.6,0.005690933663944775,0.30026122157168444,87.98831084155839,0.0,0.20494187549775414,0.0,0.45001322171659264
mandela keita,27729,0.0,0.0,0,0,0.0,0.0,0.0,0,2024,2025-05-18,90,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Napoli,top,0.24,0.0,0.0,0,0.0,0.0,5.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002914016385453466,-0.007054111150399201,0.46602450278009555,0.00842843204736708,0.4,0.0,0.0,0.003518239661519008,84.0,0.0042682002479585805,0.22519591617876333,88.4912331311688,0.0,0.19823631480141046,0.0,0.3375099162874445
mandela keita,27733,0.0,0.0,0,0,0.0,0.0,0.0,0,2024,2025-05-25,7,Serie A,30,1852.0,0,0.0985107105225324,2,1.207997653633356,5.0,16,M S,Parma Calcio 1913,0,0.0985107105225324,6.091869512572885,5.132593246176839,Atalanta,top,0.24,0.0,0.0,0,0.0,0.0,5.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002914016385453466,-0.007054111150399201,0.46602450278009555,0.0,0.0,0.0,0.0,0.003396921052501111,64.6,0.0032011501859689354,0.1688969371340725,88.8684248483766,0.0,0.1932071442791527,0.0,0.2531324372155834
mandela keita,29851,0.0111572388559579,0.0,0,1,0.0111572388559579,0.0111572388559579,0.0,1,2025,2025-08-24,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Juventus,top,0.48,0.01,0.03,0,0.0,0.0,5.0,0.0,0.3027563086272956,0.011157227698730203,0.0,-0.011157227698730203,-0.002914016385453466,-0.007054111150399201,0.46602450278009555,0.0,0.0,0.0,0.0,0.0032836903507510737,82.0,0.0024008626394767018,0.12667270285055438,68.40131863628245,0.0,0.18943526638745936,0.0,0.18984932791168752
mandela keita,29857,0.0,0.0,0,0,0.0,0.0,0.0,0,2025,2025-08-30,83,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Atalanta,top,0.48,0.01,0.03,0,0.0,0.0,6.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.0038437853603476495,-0.007088027824367547,0.46565746765717736,0.00223144777119158,0.2,0.0,0.0,0.0035376757864029064,88.6,0.004589956693597001,0.3450045271379158,73.80098897721184,0.0,0.2177655269474184,0.0,0.1451763056477551
mandela keita,29864,0.0,0.0,0,0,0.0,0.0,0.0,0,2025,2025-09-13,1,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Cagliari,weak,0.48,0.01,0.03,0,0.0,0.0,6.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.0038437853603476495,-0.007088027824367547,0.46565746765717736,0.00223144777119158,0.2,0.0,0.0,0.0034271234180778157,54.0,0.0034424675201977506,0.25875339535343683,76.10074173290889,0.0,0.20785405338865867,0.0,0.10888222923581634
mandela keita,29878,0.0,0.0,0,0,0.0,0.062053807079792,0.062053807079792,1,2025,2025-09-21,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Cremonese,weak,0.48,0.01,0.03,0,0.0,0.0,6.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.002685691440134426,-0.007319889606475248,0.4631483354888708,0.00223144777119158,0.2,0.0,0.0,0.0033232711932875787,74.0,0.002581850640148313,0.1940650465150776,57.325556299681665,0.0,0.20042044821958885,0.0,0.08166167192686224
mandela keita,29890,0.0201401822268962,0.0,0,1,0.0201401822268962,0.0344172678887844,0.0142770865932106,0,2025,2025-09-29,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Torino,weak,0.48,0.01,0.03,0,0.0,0.0,6.0,0.0,0.3248199894305721,0.020140162086734113,0.0,-0.020140162086734113,-0.002685691440134426,-0.007319889606475248,0.4631483354888708,0.00223144777119158,0.2,0.0,0.0,0.003225527922896768,61.0,0.0019363879801112347,0.1455487848863082,65.49416722476124,0.0,0.1948452443427865,0.0,0.07675970571509469
mandela keita,29901,0.0,0.0,0,0,0.0,0.1203535497188568,0.1203535497188568,0,2025,2025-10-04,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Lecce,weak,0.48,0.01,0.03,0,0.0,0.0,7.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.004364038280695602,-0.007468403120468383,0.46154117094454183,0.0062594842165708195,0.4,0.0,0.0,0.003708803760153894,52.6,0.006487336541807475,0.35916158866473114,71.62062541857094,0.0,0.2273389306147329,0.0,0.06617409625851711
mandela keita,29909,0.0,0.0,0,0,0.0,0.0,0.0,0,2025,2025-10-19,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Genoa,weak,0.48,0.01,0.03,0,0.0,0.0,7.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.00260811581545536,-0.007693143516223806,0.45910910408392425,0.00402803644537924,0.2,0.0,0.0,0.0036057814334829524,83.4,0.004865502406355606,0.2693711914985484,76.2154690639282,0.0,0.21503410613914453,0.0,0.07971895962360204
mandela keita,29921,0.0,0.0,0,0,0.0,0.0137286409735679,0.0137286409735679,0,2025,2025-10-25,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Como,mid,0.48,0.01,0.03,0,0.0,0.0,7.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.00260811581545536,-0.007693143516223806,0.45910910408392425,0.004028036445379241,0.2,0.0,0.0,0.0035083278812266566,84.2,0.0036491268047667046,0.20202839362391128,79.66160179794615,0.0,0.20580548778245325,0.0,0.05978921971770153
mandela keita,29939,0.0,0.0,0,0,0.0,0.1137104630470275,0.1137104630470275,0,2025,2025-11-02,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Bologna,mid,0.48,0.01,0.03,0,0.0,0.0,7.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.00260811581545536,-0.007693143516223806,0.45910910408392425,0.004028036445379241,0.2,0.0,0.0,0.003416003463299639,58.0,0.0027368451035750287,0.15152129521793345,82.2462013484596,0.0,0.1988840240149348,0.0,0.048274075031668126
mandela keita,29951,0.0129253659397363,0.0,0,1,0.0129253659397363,0.0078140320256352,0.0,1,2025,2025-11-08,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,AC Milan,top,0.48,0.01,0.03,0,0.0,0.0,7.0,0.0,0.30584456335050864,0.012925353014383287,0.0,-0.012925353014383287,-0.00260811581545536,-0.007693143516223806,0.45910910408392425,0.004028036445379241,0.2,0.0,0.0,0.003328413630907341,66.2,0.0020526338276812715,0.11364097141345009,84.1846510113447,0.0,0.19369292618929596,0.0,0.06463317203550797
mandela keita,29954,0.0207438506186008,0.0,0,1,0.0207438506186008,0.1131454482674598,0.0924016013741493,0,2025,2025-11-23,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Verona,weak,0.48,0.01,0.03,0,0.0,0.0,8.0,0.0,0.3262732857709077,0.020743829874770928,0.0,-0.020743829874770928,-0.0036852285666539673,-0.007550552020287449,0.4606521824909326,0.00258507318794726,0.2,0.0,0.0,0.003568337438628065,85.8,0.0047708168556950285,0.33523072856008757,85.63848825850852,0.0,0.22173083547959915,0.0,0.050428387033039784
mandela keita,29971,0.0241484548896551,0.0,0,1,0.0241484548896551,0.0241484548896551,0.0,0,2025,2025-11-29,48,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Udinese,weak,0.48,0.01,0.03,0,0.0,0.0,9.0,0.0,0.3333581054300436,0.02414843074122436,0.0,-0.02414843074122436,-0.00541388105621821,-0.007768358199189128,0.45829515545107197,0.00673384331166742,0.4,0.0,0.0,0.003987252394237156,64.2,0.00876407529642147,0.5014230464200657,86.72886619388139,0.0,0.2478664480524263,0.0,0.06610765234164478
mandela keita,29979,0.0,0.0,0,0,0.0,0.0179757755249738,0.0,1,2025,2025-12-08,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Pisa,weak,0.48,0.01,0.03,0,0.0,0.0,10.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.007426250284653575,-0.008282182799136189,0.45273471413610117,0.01156353428959844,0.6,0.0,0.0,0.00446728102508044,87.8,0.012610170194729878,0.6260672848150493,77.04664964541104,0.0,0.26923936239683066,0.0,0.05561785297864737
mandela keita,29990,0.0,0.0,0,0,0.0,0.257830411195755,0.257830411195755,0,2025,2025-12-13,88,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Lazio,mid,0.48,0.01,0.03,0,0.0,0.0,10.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.006496481309759391,-0.008077672557343752,0.4549478569048875,0.01156353428959844,0.6,0.0,0.0,0.004363390768683221,64.4,0.00945762764604741,0.46955046361128694,80.28498723405828,0.0,0.24645942997571785,0.0,0.04620733361522898
mandela keita,30008,0.0,0.0,0,0,0.0,0.2071834951639175,0.1501012146472931,2,2025,2025-12-27,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Fiorentina,mid,0.48,0.01,0.03,0,0.0,0.0,10.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.006496481309759391,-0.008077672557343752,0.4549478569048875,0.01156353428959844,0.6,0.0,0.0,0.004264222796667693,73.0,0.007093220734535557,0.3521628477084652,82.2137404255437,0.0,0.22937448065988322,0.0,0.09911310301036048
mandela keita,30022,0.0140101052820682,0.0,0,1,0.0140101052820682,0.2171086221933365,0.2030985206365585,0,2025,2026-01-03,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Sassuolo,mid,0.48,0.01,0.03,0,0.0,0.0,10.0,0.0,0.30901539172942266,0.01401009127197693,0.0,-0.01401009127197693,-0.006496481309759391,-0.008077672557343752,0.4549478569048875,0.00897846110165118,0.4,0.0,0.0,0.004169462290075078,88.0,0.005319915550901668,0.2641221357813489,84.16030531915777,0.0,0.21656076867300728,0.0,0.12613070104874974
mandela keita,30030,0.0,0.0,0,0,0.0,0.0132346535101532,0.0132346535101532,0,2025,2026-01-07,87,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Inter,top,0.48,0.01,0.03,0,0.0,0.0,11.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.007663988915757469,-0.008361429009504154,0.4518771376358124,0.00763171203434466,0.4,0.0,0.0,0.004383389311640146,69.8,0.007492462983693301,0.4480916018360117,85.62022898936833,0.0,0.23967442443711112,0.0,0.1488751813348964
mandela keita,30040,0.0,0.0,0,0,0.0,0.0169908888638019,0.0169908888638019,0,2025,2026-01-11,64,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Lecce,weak,0.48,0.01,0.03,0,0.0,0.0,11.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.005985642075196293,-0.007931718490325724,0.45652732395340684,0.0028020210564136403,0.2,0.0,0.0,0.004290125709264824,84.8,0.005619347237769976,0.3360687013770088,85.96517174202624,0.0,0.22428572650592818,0.0,0.1149650493787106
mandela keita,30001,0.0,0.0,0,0,0.0,0.0441976226866245,0.0441976226866245,1,2025,2026-01-14,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Napoli,top,0.48,0.01,0.03,0,0.0,0.0,11.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.005985642075196293,-0.007931718490325724,0.45652732395340684,0.0028020210564136403,0.2,0.0,0.0,0.004200748090321806,90.0,0.004214510428327482,0.2520515260327566,80.47387880651968,0.0,0.212744203057541,0.0,0.09047150924998343
mandela keita,30048,0.0152198867872357,0.0,0,1,0.0152198867872357,0.0786087885499,0.0633889064192771,1,2025,2026-01-18,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Genoa,weak,0.48,0.01,0.03,0,0.0,0.0,11.0,0.0,0.31240091161315897,0.015219871567364134,0.0,-0.015219871567364134,-0.005985642075196293,-0.007931718490325724,0.45652732395340684,0.0028020210564136403,0.2,0.0,0.0,0.004115018537458096,76.4,0.0031608828212456117,0.18903864452456745,82.85540910488976,0.0,0.20408806047125058,0.0,0.07890303760914369
mandela keita,30054,0.0154799995943903,0.0,0,1,0.0154799995943903,0.1646328270435333,0.1491528302431106,0,2025,2026-01-25,86,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Atalanta,top,0.48,0.01,0.03,0,0.0,0.0,12.0,0.0,0.3130449861276259,0.015479984114406186,0.0,-0.015479984114406186,-0.00725396470580997,-0.008224754272854988,0.45335618681418,0.00584599841386078,0.4,0.0,0.0,0.004337115902453648,68.2,0.006175633812743134,0.3917789833934256,84.64155682866732,0.0,0.23116627325672767,0.0,0.07882947534433277
mandela keita,30070,0.0,0.0,0,0,0.0,0.0801478251814842,0.0801478251814842,0,2025,2026-02-01,90,Serie A,37,3016.0,1,0.4839648194611072,1,0.2838953603059053,16.0,11,M S,Parma Calcio 1913,1,0.4839648194611072,2.960139892995357,2.3855352448299527,Juventus,top,0.48,0.01,0.03,0,0.0,0.0,13.0,0.0,0.17811963271237943,0.0,0.0,0.0,-0.008543963382010486,-0.008647829428489866,0.44877780622482666,0.0061399772763252,0.4,0.0,0.0,0.004555603817981818,82.2,0.008501725258154926,0.5438342375450692,84.98116762150049,0.0,0.2516359514744522,0.0,0.10028031326913289
