player,match_id,sum_xA,assists,season,date,league,games,time,goals,xG,assists_total,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,xA_per90,assists_per90,xA_last5,assist_last5,key_passes_per90,team_xG_90min,opponent_xGA_90min
enrico del prato,29921,0.0,0.0,2025,2025-10-25,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Como,mid,0.02,0.0,0.027721533179283143,0.0,0.24,0.95,1.04
enrico del prato,29933,0.0,0.0,2025,2025-10-29,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Roma,mid,0.02,0.0,0.0,0.0,0.24,0.95,1.12
enrico del prato,29939,0.0,0.0,2025,2025-11-02,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Bologna,mid,0.02,0.0,0.0,0.0,0.24,0.95,1.34
enrico del prato,29951,0.0,0.0,2025,2025-11-08,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,AC Milan,top,0.02,0.0,0.0,0.0,0.24,0.95,1.21
enrico del prato,29954,0.0,0.0,2025,2025-11-23,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Verona,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.46
enrico del prato,29971,0.0,0.0,2025,2025-11-29,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Udinese,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.5
enrico del prato,29979,0.0,0.0,2025,2025-12-08,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Pisa,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.75
enrico del prato,29990,0.0,0.0,2025,2025-12-13,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Lazio,mid,0.02,0.0,0.0,0.0,0.24,0.95,1.29
enrico del prato,30022,0.0,0.0,2025,2026-01-03,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Sassuolo,mid,0.02,0.0,0.0,0.0,0.24,0.95,1.61
enrico del prato,30030,0.0,0.0,2025,2026-01-07,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Inter,top,0.02,0.0,0.0,0.0,0.24,0.95,0.94
enrico del prato,30040,0.0,0.0,2025,2026-01-11,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Lecce,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.71
enrico del prato,30001,0.0,0.0,2025,2026-01-14,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Napoli,top,0.02,0.0,0.0,0.0,0.24,0.95,1.1
enrico del prato,30048,0.0,0.0,2025,2026-01-18,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Genoa,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.47
enrico del prato,30054,0.0,0.0,2025,2026-01-25,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Atalanta,top,0.02,0.0,0.0,0.0,0.24,0.95,1.36
enrico del prato,30070,0.1423534750938415,0.0,2025,2026-02-01,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Juventus,top,0.02,0.0,0.0,0.0,0.24,0.95,0.95
enrico del prato,30078,0.0,0.0,2025,2026-02-08,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Bologna,mid,0.02,0.0,0.0284706950187683,0.0,0.24,0.95,1.34
enrico del prato,30090,0.0267555993050336,0.0,2025,2026-02-15,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Verona,weak,0.02,0.0,0.0284706950187683,0.0,0.24,0.95,1.46
enrico del prato,30101,0.0528138726949691,0.0,2025,2026-02-22,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,AC Milan,top,0.02,0.0,0.03382181487977502,0.0,0.24,0.95,1.21
enrico del prato,30106,0.0,0.0,2025,2026-02-27,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Cagliari,weak,0.02,0.0,0.04438458941876884,0.0,0.24,0.95,1.59
enrico del prato,30117,0.0,0.0,2025,2026-03-08,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Fiorentina,mid,0.02,0.0,0.04438458941876884,0.0,0.24,0.95,1.51
enrico del prato,30131,0.0,0.0,2025,2026-03-13,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Torino,weak,0.02,0.0,0.015913894400000538,0.0,0.24,0.95,1.59
enrico del prato,30147,0.0,0.0,2025,2026-04-04,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Lazio,mid,0.02,0.0,0.015913894400000538,0.0,0.24,0.95,1.29
enrico del prato,30161,0.0,0.0,2025,2026-04-12,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Napoli,top,0.02,0.0,0.01056277453899382,0.0,0.24,0.95,1.1
enrico del prato,30171,0.0,0.0,2025,2026-04-18,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Udinese,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.5
enrico del prato,30181,0.0,0.0,2025,2026-04-25,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Pisa,weak,0.02,0.0,0.0,0.0,0.24,0.95,1.75
enrico del prato,30188,0.4229555428028106,0.0,2025,2026-05-03,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Inter,top,0.02,0.0,0.0,0.0,0.24,0.95,0.94
enrico del prato,30202,0.0,0.0,2025,2026-05-10,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Roma,mid,0.02,0.0,0.08459110856056212,0.0,0.24,0.95,1.12
enrico del prato,30206,0.0,0.0,2025,2026-05-17,Serie A,35,2958.0,2,2.256384262815118,0,0.7834861557930708,18,8,D S,Parma Calcio 1913,2,2.256384262815118,4.674118371680379,3.122021282091737,Como,mid,0.02,0.0,0.08459110856056212,0.0,0.24,0.95,1.04
enrico del prato,31562,0.0,0.0,2026,2026-08-22,Serie A,2,180.0,0,0.0787189677357673,0,0.0,2,2,D,Parma Calcio 1913,0,0.0787189677357673,0.0874247103929519,0.0874247103929519,Cagliari,weak,0.0,0.0,0.08459110856056212,0.0,1.0,0.62,2.5
enrico del prato,31574,0.0,0.0,2026,2026-08-29,Serie A,2,180.0,0,0.0787189677357673,0,0.0,2,2,D,Parma Calcio 1913,0,0.0787189677357673,0.0874247103929519,0.0874247103929519,Juventus,top,0.0,0.0,0.08459110856056212,0.0,1.0,0.62,0.28
enzo ebosse,18582,0.0,0.0,2022,2022-08-13,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,AC Milan,top,0.0,0.0,,,0.1,1.25,1.06
enzo ebosse,18602,0.0,0.0,2022,2022-08-26,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Monza,weak,0.0,0.0,0.0,0.0,0.1,1.25,1.45
enzo ebosse,18628,0.0,0.0,2022,2022-09-04,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Roma,mid,0.0,0.0,0.0,0.0,0.1,1.25,0.87
enzo ebosse,18641,0.0,0.0,2022,2022-09-11,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Sassuolo,mid,0.0,0.0,0.0,0.0,0.1,1.25,1.37
enzo ebosse,18651,0.0,0.0,2022,2022-09-18,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Inter,top,0.0,0.0,0.0,0.0,0.1,1.25,0.95
enzo ebosse,18654,0.0204907990992069,0.0,2022,2022-10-03,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Verona,weak,0.0,0.0,0.0,0.0,0.1,1.25,1.39
enzo ebosse,18671,0.0,0.0,2022,2022-10-09,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Atalanta,top,0.0,0.0,0.00409815981984138,0.0,0.1,1.25,1.18
enzo ebosse,18676,0.0,0.0,2022,2022-10-16,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Lazio,mid,0.0,0.0,0.00409815981984138,0.0,0.1,1.25,1.12
enzo ebosse,18691,0.0,0.0,2022,2022-10-23,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Torino,weak,0.0,0.0,0.00409815981984138,0.0,0.1,1.25,1.05
enzo ebosse,18692,0.0,0.0,2022,2022-10-30,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Cremonese,weak,0.0,0.0,0.00409815981984138,0.0,0.1,1.25,1.83
enzo ebosse,18711,0.0,0.0,2022,2022-11-04,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Lecce,weak,0.0,0.0,0.00409815981984138,0.0,0.1,1.25,1.14
enzo ebosse,18720,0.0,0.0,2022,2022-11-08,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Spezia,weak,0.0,0.0,0.0,0.0,0.1,1.25,1.68
enzo ebosse,18729,0.0,0.0,2022,2022-11-12,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Napoli,top,0.0,0.0,0.0,0.0,0.1,1.25,0.84
enzo ebosse,18741,0.0,0.0,2022,2023-01-04,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Empoli,weak,0.0,0.0,0.0,0.0,0.1,1.25,1.68
enzo ebosse,18745,0.0,0.0,2022,2023-01-07,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Juventus,top,0.0,0.0,0.0,0.0,0.1,1.25,1.08
enzo ebosse,18761,0.0,0.0,2022,2023-01-15,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Bologna,mid,0.0,0.0,0.0,0.0,0.1,1.25,1.46
enzo ebosse,18781,0.0,0.0,2022,2023-01-30,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Verona,weak,0.0,0.0,0.0,0.0,0.1,1.25,1.39
enzo ebosse,18791,0.0,0.0,2022,2023-02-05,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Torino,weak,0.0,0.0,0.0,0.0,0.1,1.25,1.05
enzo ebosse,18792,0.0,0.0,2022,2023-02-12,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Sassuolo,mid,0.0,0.0,0.0,0.0,0.1,1.25,1.37
enzo ebosse,18804,0.0,0.0,2022,2023-02-18,Serie A,20,904.0,0,0.0646630013361573,0,0.0204907990992069,3,1,D S,Udinese,0,0.0646630013361573,2.7276640869677067,2.7071732878685,Inter,top,0.0,0.0,0.0,0.0,0.1,1.25,0.95
enzo ebosse,22338,0.0,0.0,2023,2023-09-17,Serie A,1,15.0,0,0.0,0,0.0,0,0,S,Udinese,0,0.0,0.046560026705265,0.046560026705265,Cagliari,weak,0.0,0.0,0.0,0.0,0.0,1.18,1.65
enzo ebosse,27466,0.0,0.0,2024,2024-11-02,Serie A,2,83.0,0,0.0,0,0.0514530539512634,0,1,S,Udinese,0,0.0,0.1033825911581516,0.0519295372068882,Juventus,top,0.06,0.0,0.0,0.0,1.08,1.17,0.93
enzo ebosse,27501,0.0514530539512634,0.0,2024,2024-12-01,Serie A,2,83.0,0,0.0,0,0.0514530539512634,0,1,S,Udinese,0,0.0,0.1033825911581516,0.0519295372068882,Genoa,weak,0.06,0.0,0.0,0.0,1.08,1.17,1.41
enzo ebosse,29852,0.0,0.0,2025,2025-08-25,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.01029061079025268,0.0,0.4,,
enzo ebosse,29863,0.0,0.0,2025,2025-08-31,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.01029061079025268,0.0,0.4,,
enzo ebosse,30044,0.0,0.0,2025,2026-01-19,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.01029061079025268,0.0,0.4,,
enzo ebosse,30063,0.0,0.0,2025,2026-01-26,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.01029061079025268,0.0,0.4,,
enzo ebosse,30098,0.0,0.0,2025,2026-02-22,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.01029061079025268,0.0,0.4,,
enzo ebosse,30111,0.0,0.0,2025,2026-03-01,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0,0.0,0.4,,
enzo ebosse,30114,0.0,0.0,2025,2026-03-06,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0,0.0,0.4,,
enzo ebosse,30131,0.0,0.0,2025,2026-03-13,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0,0.0,0.4,,
enzo ebosse,30141,0.0,0.0,2025,2026-03-21,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0,0.0,0.4,,
enzo ebosse,30150,0.080147847533226,0.0,2025,2026-04-05,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0,0.0,0.4,,
enzo ebosse,30163,0.022235594689846,0.0,2025,2026-04-11,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0160295695066452,0.0,0.4,,
enzo ebosse,30173,0.0,0.0,2025,2026-04-19,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0204766884446144,0.0,0.4,,
enzo ebosse,30182,0.0,0.0,2025,2026-04-26,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0204766884446144,0.0,0.4,,
enzo ebosse,30193,0.0,0.0,2025,2026-05-02,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0204766884446144,0.0,0.4,,
enzo ebosse,30203,0.3377853631973266,1.0,2025,2026-05-08,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.0204766884446144,0.0,0.4,,
enzo ebosse,30205,0.0,0.0,2025,2026-05-17,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.07200419157743451,0.2,0.4,,
enzo ebosse,30222,0.0824540555477142,0.0,2025,2026-05-24,Serie A,17,1342.0,0,0.0585717372596263,1,0.522622860968113,1,6,D S,"Torino,Verona",0,0.0585717372596263,4.712129931896925,4.59448878094554,,weak,0.04,0.07,0.06755707263946532,0.2,0.4,,
enzo ebosse,31561,0.2582726180553436,0.0,2026,2026-08-22,Serie A,2,111.0,0,0.0,0,0.2933766283094883,0,2,D S,Udinese,0,0.0,0.817150890827179,0.523774228990078,Como,mid,0.24,0.0,0.08404788374900815,0.2,1.62,1.57,1.58
enzo ebosse,31571,0.0351040102541446,0.0,2026,2026-08-29,Serie A,2,111.0,0,0.0,0,0.2933766283094883,0,2,D S,Udinese,0,0.0,0.817150890827179,0.523774228990078,Monza,weak,0.24,0.0,0.13570240736007688,0.2,1.62,1.57,1.28
eray comert,31572,0.0,0.0,2026,2026-08-29,Serie A,1,70.0,0,0.0,0,0.0,0,0,D,Torino,0,0.0,0.5499988794326782,0.5499988794326782,Sassuolo,mid,0.0,0.0,,,0.0,1.32,1.21
estupinan,29846,0.4476504921913147,1.0,2025,2025-08-23,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Cremonese,weak,0.14,0.09,,,1.12,1.71,1.75
estupinan,29855,0.0998374000191688,0.0,2025,2025-08-29,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Lecce,weak,0.14,0.09,0.4476504921913147,1.0,1.12,1.71,1.71
estupinan,29871,0.0,0.0,2025,2025-09-14,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Bologna,mid,0.14,0.09,0.2737439461052418,0.5,1.12,1.71,1.34
estupinan,29875,0.4729153215885162,0.0,2025,2025-09-20,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Udinese,weak,0.14,0.09,0.1824959640701612,0.3333333333333333,1.12,1.71,1.5
estupinan,29889,0.0159577801823616,0.0,2025,2025-09-28,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Napoli,top,0.14,0.09,0.25510080344974995,0.25,1.12,1.71,1.1
estupinan,29951,0.0,0.0,2025,2025-11-08,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Parma Calcio 1913,weak,0.14,0.09,0.20727219879627223,0.2,1.12,1.71,1.63
estupinan,29981,0.0,0.0,2025,2025-12-08,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Torino,weak,0.14,0.09,0.11774210035800932,0.0,1.12,1.71,1.59
estupinan,29989,0.0,0.0,2025,2025-12-14,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Sassuolo,mid,0.14,0.09,0.09777462035417556,0.0,1.12,1.71,1.61
estupinan,30015,0.0,0.0,2025,2026-01-02,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Cagliari,weak,0.14,0.09,0.09777462035417556,0.0,1.12,1.71,1.59
estupinan,30036,0.0,0.0,2025,2026-01-11,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Fiorentina,mid,0.14,0.09,0.00319155603647232,0.0,1.12,1.71,1.51
estupinan,30046,0.1709982752799987,0.0,2025,2026-01-18,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Lecce,weak,0.14,0.09,0.0,0.0,1.12,1.71,1.71
estupinan,30064,0.2368925958871841,0.0,2025,2026-02-03,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Bologna,mid,0.14,0.09,0.03419965505599974,0.0,1.12,1.71,1.34
estupinan,30101,0.1067736372351646,0.0,2025,2026-02-22,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Parma Calcio 1913,weak,0.14,0.09,0.08157817423343657,0.0,1.12,1.71,1.63
estupinan,30104,0.0,0.0,2025,2026-03-01,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Cremonese,weak,0.14,0.09,0.10293290168046947,0.0,1.12,1.71,1.75
estupinan,30122,0.0,0.0,2025,2026-03-08,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Inter,top,0.14,0.09,0.10293290168046947,0.0,1.12,1.71,0.94
estupinan,30127,0.0,0.0,2025,2026-03-15,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Lazio,mid,0.14,0.09,0.10293290168046947,0.0,1.12,1.71,1.29
estupinan,30179,0.0304090678691864,0.0,2025,2026-04-26,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Juventus,top,0.14,0.09,0.06873324662446975,0.0,1.12,1.71,0.95
estupinan,30192,0.0,0.0,2025,2026-05-03,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Sassuolo,mid,0.14,0.09,0.027436541020870196,0.0,1.12,1.71,1.61
estupinan,30200,0.0,0.0,2025,2026-05-10,Serie A,19,1045.0,1,0.4771555783227086,1,1.5814345702528954,9,13,D S,AC Milan,1,0.4771555783227086,7.527399258688092,6.920363070443273,Atalanta,top,0.14,0.09,0.00608181357383728,0.0,1.12,1.71,1.36
estupinan,31566,0.0724187195301055,0.0,2026,2026-08-23,Serie A,2,67.0,0,0.0468538627028465,0,0.0724187195301055,1,2,D S,AC Milan,0,0.0468538627028465,0.3847312033176422,0.2911379933357239,Torino,weak,0.1,0.0,0.00608181357383728,0.0,2.69,2.48,1.64
estupinan,31570,0.0,0.0,2026,2026-08-28,Serie A,2,67.0,0,0.0468538627028465,0,0.0724187195301055,1,2,D S,AC Milan,0,0.0468538627028465,0.3847312033176422,0.2911379933357239,Venezia,weak,0.1,0.0,0.02056555747985838,0.0,2.69,2.48,2.84
ethan meichtry,31563,0.0,0.0,2026,2026-08-22,Serie A,2,24.0,0,0.4183471798896789,0,0.0,1,0,S,Genoa,0,0.4183471798896789,0.5580697655677795,0.1397225707769394,Napoli,top,0.0,0.0,,,0.0,0.62,0.8
ethan meichtry,31577,0.0,0.0,2026,2026-08-30,Serie A,2,24.0,0,0.4183471798896789,0,0.0,1,0,S,Genoa,0,0.4183471798896789,0.5580697655677795,0.1397225707769394,Lazio,mid,0.0,0.0,0.0,0.0,0.0,0.62,1.4
evan ndicka,22342,0.0,0.0,2023,2023-09-17,Serie A,25,2187.0,0,1.1618843842297792,3,1.257807606831193,9,6,D,Roma,0,1.1618843842297792,9.608854707330464,9.144851986318828,Empoli,weak,0.05,0.12,,,0.25,1.5,1.54
evan ndicka,22354,0.0,0.0,2023,2023-09-24,Serie A,25,2187.0,0,1.1618843842297792,3,1.257807606831193,9,6,D,Roma,0,1.1618843842297792,9.608854707330464,9.144851986318828,Torino,weak,0.05,0.12,0.0,0.0,0.25,1.5,1.02
evan ndicka,22357,0.0,0.0,2023,2023-09-28,Serie A,25,2187.0,0,1.1618843842297792,3,1.257807606831193,9,6,D,Roma,0,1.1618843842297792,9.608854707330464,9.144851986318828,Genoa,weak,0.05,0.12,0.0,0.0,0.25,1.5,1.26
