player,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,partita,player_norm,voto_gds,fantavoto,gol,rig_segnati,rig_sbagliati,ammonizioni,espulsioni,autogol,player_team,opponent_team,finishing_form,shot_quality_index,league,home_away,fanta_role,opponent_team_strength,player_team_strength
Federico Ceccherini,0,0,0.0,90,DC,crotone,sampdoria,4,1,2018-03-11,7775,2017,223070,0.0461624003946781,1,1,0,0.0,0.0484240017831325,0.0484240017831325,crotone - sampdoria,federico ceccherini,,,,,,,,,crotone,Sampdoria,0.2699075557182737,1.0,Serie A,h,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,crotone,roma,0,2,2018-03-18,7787,2017,224671,0.0,0,0,0,0.0,0.0,0.0,crotone - roma,federico ceccherini,,,,,,,,,crotone,Roma,0.2691410004118805,1.0,Serie A,h,D,mid,weak
Federico Ceccherini,0,1,0.0071813301183283,90,DC,fiorentina,crotone,2,0,2018-03-31,7790,2017,227989,0.0,0,0,0,0.0071813301183283,0.0968497022986412,0.089668296277523,fiorentina - crotone,federico ceccherini,,,,,,,,,crotone,Fiorentina,0.39741888243101,1.0,Serie A,a,D,mid,weak
Federico Ceccherini,0,0,0.0,90,DC,torino,crotone,4,1,2018-04-04,7761,2017,228266,0.0,0,0,0,0.0,0.0499876998364925,0.0499876998364925,torino - crotone,federico ceccherini,,,,,,,,,crotone,Torino,0.2678138300306621,1.0,Serie A,a,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,crotone,bologna,1,0,2018-04-08,7800,2017,231376,0.090012602508068,0,1,0,0.0,0.0,0.0,crotone - bologna,federico ceccherini,,,,,,,,,crotone,Bologna,0.2672074504599332,1.0,Serie A,h,D,mid,weak
Federico Ceccherini,0,1,0.0166541002690792,90,DC,genoa,crotone,1,0,2018-04-14,7810,2017,232221,0.094109296798706,0,1,0,0.0166541002690792,0.1518860012292862,0.0577766001224517,genoa - crotone,federico ceccherini,,,,,,,,,crotone,Genoa,0.4128071941787561,1.0,Serie A,a,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,crotone,juventus,1,1,2018-04-18,7824,2017,233627,0.011949099600315,0,1,0,0.0,0.1049579977989196,0.093009203672409,crotone - juventus,federico ceccherini,,,,,,,,,crotone,Juventus,0.2661548670541394,1.0,Serie A,h,D,top,weak
Federico Ceccherini,0,0,0.0,90,DC,udinese,crotone,1,2,2018-04-22,7831,2017,234863,0.0,0,0,0,0.0,0.0,0.0,udinese - crotone,federico ceccherini,,,,,,,,,crotone,Udinese,0.2656285753512425,0.6500821665156661,Serie A,a,D,weak,weak
Federico Ceccherini,0,0,0.0,84,DC,crotone,sassuolo,4,1,2018-04-29,7848,2017,236272,0.0,0,0,0,0.0,0.0212849006056785,0.0212849006056785,crotone - sassuolo,federico ceccherini,,,,,,,,,crotone,Sassuolo,0.2651137247723216,0.6500821665156661,Serie A,h,D,mid,weak
Federico Ceccherini,0,1,0.0600496008992195,90,DC,chievo,crotone,2,1,2018-05-06,7852,2017,238029,0.0301776006817817,0,1,0,0.0600496008992195,0.6112490296363831,0.5810710191726685,chievo - crotone,federico ceccherini,,,,,,,,,crotone,Chievo,0.480538648116791,0.623902916102592,Serie A,a,D,weak,weak
Federico Ceccherini,1,1,0.0981127023696899,90,DC,crotone,lazio,2,2,2018-05-13,7863,2017,239953,0.0,0,0,1,0.0981127023696899,0.0505637004971504,0.0505637004971504,crotone - lazio,federico ceccherini,,,,,,,,,crotone,Lazio,0.5199762024621299,0.623902916102592,Serie A,h,D,mid,weak
Federico Ceccherini,0,1,0.0133175998926162,90,DC,napoli,crotone,2,1,2018-05-20,7872,2017,241134,0.0,0,0,0,0.0133175998926162,0.0369721017777919,0.0236545000225305,napoli - crotone,federico ceccherini,,,,,,,,,crotone,Napoli,0.6716283007642672,0.5982218503247744,Serie A,a,D,top,weak
Federico Ceccherini,0,0,0.0,90,DC,bologna,fiorentina,0,0,2018-11-25,9697,2018,280851,0.0,0,0,0,0.0,0.1878450065851211,0.1878450065851211,bologna - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Bologna,0.5233627751590316,0.5796423004558108,Serie A,a,D,mid,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,empoli,3,1,2018-12-16,9731,2018,281602,0.0231087002903223,0,1,0,0.0,0.0968525037169456,0.0737437978386879,fiorentina - empoli,federico ceccherini,,,,,,,,,fiorentina,Empoli,0.5113038304883072,0.4412028615345895,Serie A,h,D,weak,mid
Federico Ceccherini,0,0,0.0,19,Sub,fiorentina,parma,0,1,2018-12-26,9750,2018,282303,0.0,0,0,0,0.0,0.0756954997777938,0.0756954997777938,fiorentina - parma,federico ceccherini,,,,,,,,,fiorentina,Parma Calcio 1913,0.4987414763626379,0.4600143811455554,Serie A,h,D,weak,mid
Federico Ceccherini,0,0,0.0,21,Sub,genoa,fiorentina,0,0,2018-12-29,9759,2018,291230,0.0,0,0,0,0.0,0.0,0.0,genoa - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Genoa,0.4862935334767287,0.5310266663576524,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,5,Sub,chievo,fiorentina,3,4,2019-01-27,9784,2018,305874,0.0,0,0,0,0.0,0.0,0.0,chievo - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Chievo,0.4742231476820283,0.3165419186813488,Serie A,a,D,weak,mid
Federico Ceccherini,0,1,0.0748187974095344,6,Sub,udinese,fiorentina,1,1,2019-02-03,9788,2018,306179,0.0,0,0,0,0.0748187974095344,0.0,0.0,udinese - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Udinese,0.6960322182051164,0.281229759769694,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,napoli,0,0,2019-02-09,9800,2018,306376,0.0,0,0,0,0.0,0.101512998342514,0.101512998342514,fiorentina - napoli,federico ceccherini,,,,,,,,,fiorentina,Napoli,0.4517184568211981,0.2671379738518011,Serie A,h,D,top,mid
Federico Ceccherini,0,0,0.0,48,DR,spal,fiorentina,1,4,2019-02-17,9815,2018,306696,0.0,0,0,0,0.0,0.0,0.0,spal - fiorentina,federico ceccherini,,,,,,,,,fiorentina,SPAL 2013,0.4398425701340899,0.2666068173206751,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,inter,3,3,2019-02-24,9819,2018,307103,0.0,0,0,0,0.0,0.4603799879550934,0.4603799879550934,fiorentina - inter,federico ceccherini,,,,,,,,,fiorentina,Inter,0.4283327994142144,0.2666068173206751,Serie A,h,D,top,mid
Federico Ceccherini,0,0,0.0,87,DC,atalanta,fiorentina,3,1,2019-03-03,9830,2018,307394,0.0,0,0,0,0.0,0.0,0.0,atalanta - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Atalanta,0.4173607615212118,0.2576560766473304,Serie A,a,D,top,mid
Federico Ceccherini,0,0,0.0,81,DC,fiorentina,lazio,1,1,2019-03-10,9839,2018,315512,0.0909006968140602,0,1,0,0.0,0.4456549882888794,0.4456549882888794,fiorentina - lazio,federico ceccherini,,,,,,,,,fiorentina,Lazio,0.4072353668024346,0.1827441757010924,Serie A,h,D,mid,mid
Federico Ceccherini,0,0,0.0,90,DC,cagliari,fiorentina,2,1,2019-03-15,9848,2018,316026,0.0,0,0,0,0.0,0.0288097001612186,0.0288097001612186,cagliari - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Cagliari,0.3974875291748661,0.170735657875988,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,bologna,0,0,2019-04-14,9889,2018,324786,0.278874009847641,0,1,0,0.0,0.2956579923629761,0.2956579923629761,fiorentina - bologna,federico ceccherini,,,,,,,,,fiorentina,Bologna,0.3883918356139307,0.1979626444989355,Serie A,h,D,mid,mid
Federico Ceccherini,0,0,0.0,90,DC,juventus,fiorentina,2,1,2019-04-20,9901,2018,326189,0.0,0,0,0,0.0,0.0212280992418527,0.0212280992418527,juventus - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Juventus,0.3801542263511967,0.1534237424242713,Serie A,a,D,top,mid
Federico Ceccherini,0,0,0.0,90,DC,parma,fiorentina,1,0,2019-05-19,9943,2018,334246,0.0,0,0,0,0.0,0.171217992901802,0.171217992901802,parma - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Parma Calcio 1913,0.3722255274358153,0.1368227102604622,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,4,Sub,fiorentina,juventus,0,0,2019-09-14,13110,2019,348772,0.0,0,0,0,0.0,0.0,0.0,fiorentina - juventus,federico ceccherini,,,,,,,,,fiorentina,Juventus,0.3649489725870669,0.1165380551129571,Serie A,h,D,top,mid
Federico Ceccherini,0,2,0.1500280052423477,87,Sub,verona,fiorentina,1,0,2019-11-24,13211,2019,365402,0.0,0,0,0,0.1500280052423477,0.1490730047225952,0.1490730047225952,verona - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Verona,0.6458400073223194,0.1349158528358516,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,lecce,0,1,2019-11-30,13221,2019,366593,0.0238624997437,0,1,0,0.0,0.2211939990520477,0.2211939990520477,fiorentina - lecce,federico ceccherini,,,,,,,,,fiorentina,Lecce,0.3521692371058532,0.1754471522217736,Serie A,h,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,torino,fiorentina,2,1,2019-12-08,13237,2019,369093,0.0,0,0,0,0.0,0.0445033982396125,0.0445033982396125,torino - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Torino,0.3336803807606059,0.1491345921360801,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,1,Sub,bologna,fiorentina,1,1,2020-01-06,13260,2019,388305,0.0,0,0,0,0.0,0.0,0.0,bologna - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Bologna,0.3287606974509175,0.1691279056772356,Serie A,a,D,mid,mid
Federico Ceccherini,0,0,0.0,1,Sub,napoli,fiorentina,0,2,2020-01-18,13287,2019,389442,0.0,0,0,0,0.0,0.0,0.0,napoli - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Napoli,0.3241270422406297,0.1080133986561627,Serie A,a,D,top,mid
Federico Ceccherini,0,0,0.0,90,DC,juventus,fiorentina,3,0,2020-02-02,13302,2019,391570,0.0,0,0,0,0.0,0.0,0.0,juventus - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Juventus,0.3197565328817903,0.12598983311585,Serie A,a,D,top,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,brescia,1,1,2020-06-22,13351,2019,401877,0.0,0,0,0,0.0,0.4266220033168793,0.4266220033168793,fiorentina - brescia,federico ceccherini,,,,,,,,,fiorentina,Brescia,0.3156834927463274,0.1588986236759901,Serie A,h,D,weak,mid
Federico Ceccherini,0,0,0.0,76,DC,lazio,fiorentina,2,1,2020-06-27,13362,2019,403511,0.0,0,0,0,0.0,0.0726528987288475,0.0726528987288475,lazio - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Lazio,0.311885039586289,0.0820115511600221,Serie A,a,D,mid,mid
Federico Ceccherini,0,0,0.0,66,DC,fiorentina,sassuolo,1,3,2020-07-01,13371,2019,404686,0.0,0,0,0,0.0,0.2633990049362182,0.2633990049362182,fiorentina - sassuolo,federico ceccherini,,,,,,,,,fiorentina,Sassuolo,0.3083497322776989,0.0786543973895825,Serie A,h,D,mid,mid
Federico Ceccherini,0,0,0.0,1,Sub,parma,fiorentina,1,2,2020-07-05,13381,2019,406001,0.0,0,0,0,0.0,0.0,0.0,parma - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Parma Calcio 1913,0.3050089240767013,0.0720655267052641,Serie A,a,D,weak,mid
Federico Ceccherini,0,2,0.064760498702526,90,DC,fiorentina,cagliari,0,0,2020-07-08,13391,2019,406659,0.0,0,0,0,0.064760498702526,0.1449559926986694,0.1449559926986694,fiorentina - cagliari,federico ceccherini,,,,,,,,,fiorentina,Cagliari,0.5235458331426479,0.0446458489904855,Serie A,h,D,weak,mid
Federico Ceccherini,0,0,0.0,43,Sub,lecce,fiorentina,1,3,2020-07-15,13417,2019,408896,0.0,0,0,0,0.0,0.3776920139789581,0.3776920139789581,lecce - fiorentina,federico ceccherini,,,,,,,,,fiorentina,Lecce,0.2993913322044758,0.0672991482131996,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,4,Sub,fiorentina,torino,2,0,2020-07-19,13421,2019,409976,0.0,0,0,0,0.0,0.0,0.0,fiorentina - torino,federico ceccherini,,,,,,,,,fiorentina,Torino,0.2967026680701112,0.1048951184674008,Serie A,h,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,spal,fiorentina,1,3,2020-08-02,13460,2019,412164,0.0,0,0,0,0.0,0.2292210012674331,0.2292210012674331,spal - fiorentina,federico ceccherini,,,,,,,,,fiorentina,SPAL 2013,0.294219944167315,0.0,Serie A,a,D,weak,mid
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,torino,1,0,2020-09-19,14116,2020,415871,0.0,0,0,0,0.0,0.5512440204620361,0.5512440204620361,fiorentina - torino,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2919546016200631,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,inter,fiorentina,4,3,2020-09-26,14126,2020,417659,0.0,0,0,0,0.0,0.0,0.0,inter - fiorentina,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2898265525605235,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,sampdoria,1,2,2020-10-02,15446,2020,419129,0.0,0,0,0,0.0,0.1315100044012069,0.1315100044012069,fiorentina - sampdoria,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2878472381126722,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,2,0.0698873028159141,90,DC,verona,genoa,0,0,2020-10-19,15465,2020,422374,0.0,0,0,0,0.0698873028159141,0.183910995721817,0.183910995721817,verona - genoa,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.5141869937302641,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,57,DC,juventus,verona,1,1,2020-10-25,15471,2020,423852,0.0,0,0,0,0.0,0.0,0.0,juventus - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2847238112672189,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,verona,benevento,3,1,2020-11-02,15485,2020,425688,0.0,0,0,0,0.0,0.982035994529724,0.982035994529724,verona - benevento,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2831106127866001,0.0405488106349649,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.0508579015731811,90,DC,milan,verona,2,2,2020-11-08,15492,2020,427418,0.0,0,0,0,0.0508579015731811,0.7512900233268738,0.7512900233268738,milan - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.4851951855750309,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.0358292981982231,70,DC,verona,sassuolo,0,2,2020-11-22,15505,2020,428552,0.0,0,0,0,0.0358292981982231,0.0,0.0,verona - sassuolo,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.4617637636721431,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,75,DC,atalanta,verona,0,2,2020-11-28,15506,2020,429983,0.0,0,0,0,0.0,0.6115319728851318,0.6115319728851318,atalanta - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2790490137751132,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.127357006072998,90,DC,verona,cagliari,1,1,2020-12-06,15525,2020,431692,0.028940100222826,0,1,0,0.127357006072998,0.7195010185241699,0.6905609965324402,verona - cagliari,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.5548144249691089,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,38,DC,verona,sampdoria,1,2,2020-12-16,15545,2020,435121,0.0,0,0,0,0.0,0.5412880182266235,0.5412880182266235,verona - sampdoria,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.276554848748341,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,fiorentina,verona,1,1,2020-12-19,15549,2020,435812,0.0,0,0,0,0.0,0.0,0.0,fiorentina - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.275376412978811,0.1711113254406525,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,verona,inter,1,2,2020-12-23,15565,2020,437409,0.0,0,0,0,0.0,0.0,0.0,verona - inter,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.274232300581209,0.1968819657983879,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,14,Sub,spezia,verona,0,1,2021-01-03,15575,2020,439609,0.0,0,0,0,0.0,0.0,0.0,spezia - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2731797171754153,0.1969251348442773,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.0573850981891155,90,DC,torino,verona,1,1,2021-01-06,15585,2020,440136,0.0697330012917518,0,1,0,0.0573850981891155,0.0697330012917518,0.0,torino - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.4843943068967095,0.144370497554881,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.071002297103405,47,DC,verona,crotone,2,1,2021-01-10,15595,2020,441389,0.036541398614645,0,1,0,0.071002297103405,0.0,0.0,verona - crotone,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.5008008786783213,0.1056784262629122,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,82,DC,roma,verona,3,1,2021-01-31,15623,2020,446576,0.0,0,0,0,0.0,0.0784234032034874,0.0784234032034874,roma - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2705024941650268,0.1056784262629122,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,80,DC,benevento,verona,0,3,2021-03-03,15673,2020,453891,0.0,0,0,0,0.0,0.6569839715957642,0.6569839715957642,benevento - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2697130566106814,0.0,Serie A,,D,weak,weak
Federico Ceccherini,0,2,0.5245670080184937,90,DC,verona,milan,0,2,2021-03-07,15682,2020,455077,0.0,0,0,0,0.5245670080184937,0.1024300009012222,0.1024300009012222,verona - milan,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.6091940872271292,0.0887475160281903,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.0563938990235328,90,DC,sassuolo,verona,3,2,2021-03-13,15695,2020,456194,0.0,0,0,0,0.0563938990235328,0.4659689962863922,0.4095749855041504,sassuolo - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.4792229188595487,0.0506059269422355,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,47,DC,verona,atalanta,0,2,2021-03-21,15696,2020,458351,0.0,0,0,0,0.0,0.0,0.0,verona - atalanta,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2677680655347581,0.1254493139297241,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,cagliari,verona,0,2,2021-04-03,15715,2020,459297,0.0,0,0,0,0.0,0.9776099920272828,0.9776099920272828,cagliari - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.267127362592101,0.1254493139297241,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,13,Sub,verona,lazio,0,1,2021-04-11,15721,2020,461794,0.0,0,0,0,0.0,0.0,0.0,verona - lazio,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2665667475172761,0.1393630407575338,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.0486037991940975,46,DC,inter,verona,1,0,2021-04-25,15755,2020,465992,0.0,0,0,0,0.0486037991940975,0.070624403655529,0.070624403655529,inter - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.4662258020227907,0.1393630407575338,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,73,DC,verona,torino,1,1,2021-05-09,15775,2020,469326,0.3420819938182831,0,2,0,0.0,0.5581300258636475,0.5193489789962769,verona - torino,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2655713697313624,0.1551857087652454,Serie A,,D,weak,weak
Federico Ceccherini,0,1,0.0700182020664215,52,DC,crotone,verona,2,1,2021-05-13,15785,2020,470568,0.0,0,0,0,0.0700182020664215,0.0407050997018814,0.0407050997018814,crotone - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.4932955013500526,0.1666586518674449,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,verona,bologna,2,2,2021-05-17,15787,2020,472261,0.0,0,0,0,0.0,0.9440820217132568,0.9440820217132568,verona - bologna,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.2646675209372569,0.2691996803554309,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,78,DC,napoli,verona,1,1,2021-05-23,15805,2020,473705,0.0,0,0,0,0.0,0.210547998547554,0.210547998547554,napoli - verona,federico ceccherini,,,,,,,,,"fiorentina,verona",,0.264186993730264,0.3053462821681398,Serie A,,D,weak,weak
Federico Ceccherini,0,0,0.0,59,DC,verona,sassuolo,2,3,2021-08-21,16756,2021,477199,0.0,0,0,0,0.0,0.065277598798275,0.065277598798275,verona - sassuolo,federico ceccherini,,,,,,,,,verona,Sassuolo,0.2637293487712233,0.2657058492180774,Serie A,h,D,mid,weak
Federico Ceccherini,0,0,0.0,54,DC,verona,inter,1,3,2021-08-27,16767,2021,478588,0.0,0,0,0,0.0,0.0,0.0,verona - inter,federico ceccherini,,,,,,,,,verona,Inter,0.2633060271841105,0.3525284618338994,Serie A,h,D,top,weak
Federico Ceccherini,0,0,0.0,15,Sub,bologna,verona,1,0,2021-09-13,16777,2021,481569,0.0,0,0,0,0.0,0.0,0.0,bologna - verona,federico ceccherini,,,,,,,,,verona,Bologna,0.2629284700929019,0.3525284618338994,Serie A,a,D,mid,weak
Federico Ceccherini,0,0,0.0,47,DC,verona,roma,3,2,2021-09-19,16788,2021,483037,0.0,0,0,0,0.0,0.0284653007984161,0.0284653007984161,verona - roma,federico ceccherini,,,,,,,,,verona,Roma,0.2625623541256693,0.374780860787147,Serie A,h,D,mid,weak
Federico Ceccherini,0,0,0.0,41,Sub,verona,spezia,4,0,2021-10-03,16820,2021,487147,0.0,0,0,0,0.0,0.0,0.0,verona - spezia,federico ceccherini,,,,,,,,,verona,Spezia,0.2621733559104846,0.3516618199040887,Serie A,h,D,weak,weak
Federico Ceccherini,0,0,0.0,48,DC,milan,verona,3,2,2021-10-16,16831,2021,488498,0.0,0,0,0,0.0,0.1545110046863556,0.1545110046863556,milan - verona,federico ceccherini,,,,,,,,,verona,AC Milan,0.261830122191204,0.3516618199040887,Serie A,a,D,top,weak
Federico Ceccherini,0,0,0.0,46,Sub,verona,lazio,4,1,2021-10-24,16839,2021,490666,0.0,0,0,0,0.0,0.329571008682251,0.329571008682251,verona - lazio,federico ceccherini,,,,,,,,,verona,Lazio,0.2614868884719235,0.3516618199040887,Serie A,h,D,mid,weak
Federico Ceccherini,0,0,0.0,47,DC,udinese,verona,1,1,2021-10-27,16854,2021,491406,0.0,0,0,0,0.0,0.0,0.0,udinese - verona,federico ceccherini,,,,,,,,,verona,Udinese,0.2611436547526429,0.3516618199040887,Serie A,a,D,weak,weak
Federico Ceccherini,0,0,0.0,23,Sub,verona,juventus,2,1,2021-10-30,16860,2021,492423,0.0,0,0,0,0.0,0.0,0.0,verona - juventus,federico ceccherini,,,,,,,,,verona,Juventus,0.2608118621573383,0.3516618199040887,Serie A,h,D,top,weak
Federico Ceccherini,0,0,0.0,90,DC,napoli,verona,1,1,2021-11-07,16871,2021,494985,0.0,0,0,0,0.0,0.2430409938097,0.2430409938097,napoli - verona,federico ceccherini,,,,,,,,,verona,Napoli,0.2605029518099858,0.3243758728054892,Serie A,a,D,top,weak
Federico Ceccherini,0,1,0.0183199997991323,90,DC,verona,empoli,2,1,2021-11-22,16880,2021,496832,0.0,0,0,0,0.0183199997991323,0.1345809996128082,0.1345809996128082,verona - empoli,federico ceccherini,,,,,,,,,verona,Empoli,0.4105990572513843,0.3243758728054892,Serie A,h,D,weak,weak
Federico Ceccherini,0,0,0.0,46,DC,verona,cagliari,0,0,2021-11-30,16900,2021,498670,0.0,0,0,0,0.0,0.0,0.0,verona - cagliari,federico ceccherini,,,,,,,,,verona,Cagliari,0.2599766601070889,0.3243758728054892,Serie A,h,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,venezia,verona,3,4,2021-12-05,16915,2021,500610,0.0,0,0,0,0.0,0.0888004973530769,0.0888004973530769,venezia - verona,federico ceccherini,,,,,,,,,verona,Venezia,0.2597135142556405,0.3574667846177297,Serie A,a,D,weak,weak
Federico Ceccherini,0,1,0.0153475999832153,81,DC,verona,atalanta,1,2,2021-12-12,16918,2021,502274,0.0816470980644226,0,1,0,0.0153475999832153,0.1056040003895759,0.1056040003895759,verona - atalanta,federico ceccherini,,,,,,,,,verona,Atalanta,0.4020696993272619,0.4285144387251863,Serie A,h,D,top,weak
Federico Ceccherini,0,1,0.0679631978273391,90,DC,torino,verona,1,0,2021-12-19,16935,2021,504219,0.0,0,0,0,0.0679631978273391,0.0,0.0,torino - verona,federico ceccherini,,,,,,,,,verona,Torino,0.4850693332112946,0.4285144387251863,Serie A,a,D,weak,weak
Federico Ceccherini,0,1,0.0705835968255996,90,DC,spezia,verona,1,2,2022-01-06,16955,2021,506351,0.087210401892662,0,1,0,0.0705835968255996,0.2853870093822479,0.1981769949197769,spezia - verona,federico ceccherini,,,,,,,,,verona,Spezia,0.4880211431971077,0.4408227319207847,Serie A,a,D,weak,weak
Federico Ceccherini,0,0,0.0,90,DC,verona,salernitana,1,2,2022-01-09,16959,2021,507556,0.0261971000581979,0,1,0,0.0,0.1630149930715561,0.1368180066347122,verona - salernitana,federico ceccherini,,,,,,,,,verona,Salernitana,0.258855429957439,0.4355649559088378,Serie A,h,D,weak,weak
Federico Ceccherini,0,1,0.5657809972763062,83,DC,sassuolo,verona,2,4,2022-01-16,16974,2021,508363,0.0,0,0,0,0.5657809972763062,0.7849439978599548,0.2191639989614486,sassuolo - verona,federico ceccherini,,,,,,,,,verona,Sassuolo,0.6027756166765823,0.4355649559088378,Serie A,a,D,mid,weak
Federico Ceccherini,0,2,0.0916704982519149,90,DC,verona,bologna,2,1,2022-01-21,16979,2021,509337,0.0457567982375621,0,1,0,0.0916704982519149,0.0457567982375621,0.0457567982375621,verona - bologna,federico ceccherini,,,,,,,,,verona,Bologna,0.5089469589492472,0.4355649559088378,Serie A,h,D,mid,weak
Federico Ceccherini,0,1,0.0382301993668079,72,DC,juventus,verona,2,0,2022-02-06,16990,2021,511954,0.0,0,0,0,0.0382301993668079,0.0,0.0,juventus - verona,federico ceccherini,,,,,,,,,verona,Juventus,0.4429659969795433,0.4269292788440241,Serie A,a,D,top,weak
Federico Ceccherini,0,0,0.0,61,DC,verona,udinese,4,0,2022-02-13,16999,2021,513154,0.0,0,0,0,0.0,0.3271709978580475,0.3271709978580475,verona - udinese,federico ceccherini,,,,,,,,,verona,Udinese,0.2580431101551416,0.3970370356645673,Serie A,h,D,weak,weak
Federico Ceccherini,0,0,0.0,80,DC,roma,verona,2,2,2022-02-19,17011,2021,514392,0.0200663991272449,0,1,0,0.0,0.0200663991272449,0.0,roma - verona,federico ceccherini,,,,,,,,,verona,Roma,0.2578371699235733,0.4173858574158817,Serie A,a,D,mid,weak
