id,isResult,side,h,a,goals,xG,datetime,forecast,result
30156,False,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00,,
30173,False,h,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00,,
30180,False,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00,,
30187,False,h,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00,,
30196,False,h,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00,,
30213,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00,,
30215,False,h,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00,,
29849,True,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '2', 'a': '0'}","{'h': '1.28478', 'a': '0.202984'}",2025-08-24 16:30:00,"{'w': 0.6537444250779725, 'd': 0.28873727588531606, 'l': 0.0575182990268454}",w
29856,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '0'}","{'h': '1.51584', 'a': '0.521585'}",2025-08-30 16:30:00,"{'w': 0.6184919777284424, 'd': 0.2556888732215134, 'l': 0.12581914895499804}",l
29873,True,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '1.56467', 'a': '2.54288'}",2025-09-15 18:45:00,"{'w': 0.22701808127221393, 'd': 0.18419609419462543, 'l': 0.5887857386190716}",d
29879,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '2'}","{'h': '0.424904', 'a': '2.09507'}",2025-09-21 16:00:00,"{'w': 0.06293303049380566, 'd': 0.16969736226812476, 'l': 0.7673696001260587}",w
29885,True,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '1', 'a': '1'}","{'h': '1.44033', 'a': '0.564557'}",2025-09-27 13:00:00,"{'w': 0.5864202162173479, 'd': 0.2685659080064004, 'l': 0.14501387572886834}",d
29894,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '1'}","{'h': '1.74169', 'a': '0.959121'}",2025-10-04 18:45:00,"{'w': 0.5578713124910872, 'd': 0.23583987108452317, 'l': 0.20628881580572475}",d
29907,True,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '0'}","{'h': '1.68785', 'a': '0.964723'}",2025-10-19 10:30:00,"{'w': 0.5436488068185739, 'd': 0.24129623376465872, 'l': 0.21505495901056068}",w
29921,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '0', 'a': '0'}","{'h': '1.56651', 'a': '0.387121'}",2025-10-25 13:00:00,"{'w': 0.6703509118253842, 'd': 0.24167022978223338, 'l': 0.08797885824391644}",d
29927,True,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '3', 'a': '1'}","{'h': '1.74279', 'a': '1.69938'}",2025-10-29 16:30:00,"{'w': 0.3965570471089632, 'd': 0.22482750650439406, 'l': 0.3786154453180205}",w
29938,False,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00,,
29946,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00,,
29962,False,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00,,
29966,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00,,
29976,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00,,
29991,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00,,
29995,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00,,
30006,False,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00,,
30016,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00,,
30031,False,a,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00,,
30035,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00,,
30045,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00,,
30055,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00,,
30066,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00,,
30083,False,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00,,
30085,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-15 12:00:00,,
30099,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 12:00:00,,
30113,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-01 12:00:00,,
30116,False,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-08 12:00:00,,
30124,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 12:00:00,,
30137,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00,,
30152,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00,,
30157,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00,,
30170,False,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00,,
30177,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00,,
30186,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00,,
30194,False,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00,,
30206,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00,,
30215,False,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00,,
29850,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '1', 'a': '1'}","{'h': '2.04697', 'a': '1.02901'}",2025-08-24 18:45:00,"{'w': 0.6086873100280612, 'd': 0.20821981443717874, 'l': 0.1830928702849687}",d
29858,True,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.6627', 'a': '0.953921'}",2025-08-30 18:45:00,"{'w': 0.24467914577946345, 'd': 0.3453847504211176, 'l': 0.40993610379926376}",l
29868,True,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '1.27587', 'a': '1.72902'}",2025-09-14 13:00:00,"{'w': 0.28315194720350556, 'd': 0.2361178301978142, 'l': 0.48073022202880156}",l
29883,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '3', 'a': '2'}","{'h': '1.18611', 'a': '2.51985'}",2025-09-22 18:45:00,"{'w': 0.16140350267250755, 'd': 0.17499264152774957, 'l': 0.6636037793539789}",l
29891,True,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.580471', 'a': '0.840093'}",2025-09-28 13:00:00,"{'w': 0.23534728539924435, 'd': 0.3745473059977678, 'l': 0.3901054086029621}",d
29895,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '4', 'a': '0'}","{'h': '3.69928', 'a': '0.0265067'}",2025-10-05 13:00:00,"{'w': 0.9727972961426354, 'd': 0.02651525650364539, 'l': 0.0006793054996140212}",l
29912,True,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '0.572009', 'a': '1.65491'}",2025-10-18 13:00:00,"{'w': 0.12469378370332489, 'd': 0.2368242540062737, 'l': 0.638481961978883}",d
29919,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '2', 'a': '2'}","{'h': '1.97232', 'a': '1.22514'}",2025-10-24 18:45:00,"{'w': 0.5474102154881388, 'd': 0.21794991830253943, 'l': 0.23463986298136874}",d
29932,True,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '0'}","{'h': '0.780185', 'a': '0.657914'}",2025-10-30 18:45:00,"{'w': 0.3484973686939478, 'd': 0.3757803032940791, 'l': 0.27572232801196345}",d
29941,False,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00,,
29952,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00,,
29961,False,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00,,
29972,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00,,
29979,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00,,
29988,False,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00,,
29994,False,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00,,
30009,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00,,
30018,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00,,
30031,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00,,
30042,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00,,
30049,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00,,
30058,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00,,
30071,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00,,
30074,False,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00,,
30091,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-15 12:00:00,,
30097,False,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 12:00:00,,
30107,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-01 12:00:00,,
30119,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-08 12:00:00,,
30129,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 12:00:00,,
30137,False,a,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00,,
30150,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00,,
30162,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00,,
30168,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00,,
30181,False,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00,,
30190,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00,,
30196,False,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00,,
30210,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00,,
30217,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00,,
